"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"GAB","GA",2052.0,20333.0,20333.0,"ecole catholique st benoit",11964.0,9.77094,0.30907,4,"","",2014.0,"","",44,4,44,2,44,19,1,5357,0.09090909090909091,0.045454545454545456,0.4318181818181818,0.47825439802673547
"GAB","GA",2054.0,20346.0,20346.0,"ecole catholique st joseph",12119.0,10.22043,-0.7016800000000001,3,"","",2014.0,"","",50,1,50,1,50,7,1,5445,0.02,0.02,0.14,0.16420377358490562
"GAB","GA",2059.0,20372.0,20372.0,"ecole charles ping",11947.0,9.2613,-1.57062,3,"","",2015.0,"","",50,4,50,7,50,7,1,5558,0.08,0.14,0.14,0.3014792452830189
"GAB","GA",2059.0,20372.0,20372.0,"ecole charles ping",11946.0,9.2613,-1.57062,3,"","",2014.0,"","",50,4,50,7,50,7,1,5559,0.08,0.14,0.14,0.3014792452830189
"GAB","GA",2055.0,20351.0,20351.0,"ecole communale  a",12090.0,10.38761,-1.70394,3,"","",2015.0,"","",62,1,62,6,62,8,1,5473,0.016129032258064516,0.0967741935483871,0.12903225806451613,0.21321495728417406
"GAB","GA",2056.0,20359.0,20359.0,"ecole communale a",11936.0,10.92565842,-2.632749474,3,"","",2015.0,"","",69,0,69,21,69,31,1,5507,0.0,0.30434782608695654,0.4492753623188406,0.5819690646883284
"GAB","GA",2056.0,20362.0,20362.0,"ecole communale a",12070.0,10.92565842,-2.632749474,3,"","",2015.0,"","",49,0,49,6,49,7,1,5512,0.0,0.12244897959183673,0.14285714285714285,0.23378623686671426
"GAB","GA",2056.0,20359.0,20359.0,"ecole communale b",11937.0,10.95137875,-2.6292,3,"","",2015.0,"","",49,0,49,26,49,28,1,5506,0.0,0.5306122448979592,0.5714285714285714,0.7536168106056437
"GAB","GA",2055.0,20352.0,20352.0,"ecole communale b",11915.0,10.95137875,-2.6292,4,"","",2015.0,"","",89,5,89,23,89,23,1,5479,0.056179775280898875,0.25842696629213485,0.25842696629213485,0.45374001056703767
"GAB","GA",2056.0,20362.0,20362.0,"ecole communale c",12072.0,11.00353,-2.91636,3,"","",2015.0,"","",42,0,42,7,42,3,1,5515,0.0,0.16666666666666666,0.07142857142857142,0.21338724168912843
