"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence","shortest","id","src","dst","identifier"
"ZAF","ZA",4463.0,43268.0,43268.0,"cilo primary school","",28.3336,-32.3438,3,"school","mapping",2017.0,5.0,15.0,50,0,50,22,50,1,1,36281,0.0,0.44,0.02,0.4256603773584905,18578.39299101983,32,32,32,33
"ZAF","ZA",4463.0,43273.0,43273.0,"dalindyebo sps primary school","",29.0397,-31.7337,3,"school","mapping",2017.0,5.0,15.0,42,0,42,8,42,0,1,36309,0.0,0.1904761904761904,0.0,0.1796945193171608,994.3690959878378,33,33,33,34
"ZAF","ZA",4465.0,43280.0,43280.0,"dalpark primary school","",28.3291,-26.2537,3,"school","mapping",2017.0,5.0,16.0,47,5,47,15,47,0,1,36323,0.1063829787234042,0.3191489361702128,0.0,0.3694150003843624,12222.056162647968,34,34,34,35
"ZAF","ZA",4471.0,43316.0,43316.0,"de rust",56817.0,22.5304693,-33.4907417,1,"","",2001.0,"","",0,0,30,1,30,19,2,18252,"",0.0333333333333333,0.6333333333333333,"",106185.06395984229,35,35,35,36
"ZAF","ZA",4465.0,43284.0,43284.0,"die poort primary farm school","",27.6493,-25.8726,3,"school","mapping",2017.0,5.0,16.0,49,5,49,18,49,0,1,36377,0.1020408163265306,0.3673469387755102,0.0,0.407456012824845,25314.146485735502,36,36,36,37
"ZAF","ZA",4465.0,43283.0,43283.0,"dikago dintle primary school","",28.0068,-25.4373,3,"school","mapping",2017.0,5.0,16.0,50,7,50,14,50,0,1,36362,0.14,0.28,0.0,0.3592452830188679,3161.155162829259,37,37,37,38
"ZAF","ZA",4469.0,43306.0,43306.0,"dikhudu primary school","",25.7649,-25.3295,3,"school","mapping",2017.0,5.0,16.0,25,0,25,9,25,0,1,36657,0.0,0.36,0.0,0.3396226415094339,20485.762627757078,38,38,38,39
"ZAF","ZA",4465.0,43282.0,43282.0,"dinokeng primary farm school","",27.8072,-26.636,3,"school","mapping",2017.0,5.0,16.0,42,2,42,3,42,0,1,36348,0.0476190476190476,0.0714285714285714,0.0,0.1091002438711333,6101.48381689711,39,39,39,40
"ZAF","ZA",4465.0,43281.0,43281.0,"donaldson primary school","",27.8743,-26.2538,3,"school","mapping",2017.0,5.0,16.0,50,2,50,12,50,0,1,36338,0.04,0.24,0.0,0.2550943396226414,5660.431955531953,40,40,40,41
"ZAF","ZA",4465.0,43281.0,43281.0,"dr knak primary school","",28.0971,-26.1066,3,"school","mapping",2017.0,5.0,16.0,45,0,45,8,45,0,1,36339,0.0,0.1777777777777777,0.0,0.1677148846960167,489.46291730638745,41,41,41,42
