iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
TZA,TZ,4801.0,46561.0,46561.0,bukumbi,,32.916667,-2.716667,3,,,2009.0,6.0,14.0,100,39,,,0,0,,,0,0,,,1,30804,0.39,,,,8412.484106050673,63,63,63,44
TZA,TZ,4797.0,46527.0,46527.0,bukumi,,33.31203,-1.911222,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,22960,0.0,0.0,0.0,0.0,0.19217046746306835,64,64,102,45
TZA,TZ,4797.0,46529.0,46529.0,bukura,,34.11444,-1.190763,3,ward,mapping,2018.0,,,30,0,0.0,,30,1,0.0,,30,0,0.0,,1,23025,0.0,0.0333333333333333,0.0,0.0314465408805031,4131.506500113228,65,65,65,46
TZA,TZ,4797.0,46529.0,46529.0,bukwe,,34.22814,-1.374148,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,23027,0.0,0.0,0.0,0.0,0.5575990047827105,66,66,837,47
TZA,TZ,4789.0,46480.0,46480.0,bukwimba,59777.0,32.608002,-3.3371501,3,,,2004.0,,,60,47,,,60,0,,,60,0,,,2,15664,0.7833333333333333,0.0,0.0,0.7389937106918238,14429.833184077046,67,67,67,48
TZA,TZ,4797.0,46525.0,46525.0,bulamba,,33.62526,-2.1405183,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36842,0.0,0.0,0.0,0.0,0.03341916544013657,68,68,112,49
TZA,TZ,4797.0,46525.0,46525.0,bulendabufwe,,33.3933783,-2.0713,3,school,mapping,2017.0,11.0,15.0,30,2,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36843,0.0666666666666666,0.0,0.0,0.0628930817610062,5537.246799441148,69,69,69,50
TZA,TZ,4801.0,46559.0,46559.0,bulikinda,59647.0,32.9174517,-2.5164305,1,,,2004.0,,,60,15,,,60,4,,,60,0,,,2,15739,0.25,0.0666666666666666,0.0,0.2830188679245282,4141.3260651817845,70,70,70,51
TZA,TZ,4797.0,46527.0,46527.0,bulinga,,33.39932,-1.836287,3,ward,mapping,2018.0,,,29,0,0.0,,29,1,0.0,,29,0,0.0,,1,22963,0.0,0.0344827586206896,0.0,0.0325309043591411,0.0,71,71,72,52
TZA,TZ,4797.0,46527.0,46527.0,bulinga,,33.39932,-1.836287,3,ward,mapping,2018.0,,,29,2,0.0,,29,0,0.0,,29,0,0.0,,1,22962,0.0689655172413793,0.0,0.0,0.0650618087182823,0.0,72,72,71,52
TZA,TZ,4807.0,46596.0,46596.0,bulolambeshi,59591.0,34.1189,-2.7704599,3,,,2004.0,,,61,11,,,61,0,,,61,0,,,2,15929,0.180327868852459,0.0,0.0,0.1701206309928858,14730.270884240867,73,73,73,53
TZA,TZ,4797.0,46526.0,46526.0,bumangi,,34.01205,-1.7235933,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,36908,0.0,0.0,0.0,0.0,5708.921308565445,74,74,74,54
TZA,TZ,4797.0,46532.0,46532.0,bumera,,34.28857,-1.291617,3,ward,mapping,2018.0,,,28,7,0.0,,28,0,0.0,,28,0,0.0,,1,23137,0.25,0.0,0.0,0.2358490566037735,0.0,75,75,76,55
TZA,TZ,4797.0,46532.0,46532.0,bumera,,34.28857,-1.291617,3,ward,mapping,2018.0,,,30,2,0.0,,30,0,0.0,,30,0,0.0,,1,23138,0.0666666666666666,0.0,0.0,0.0628930817610062,0.0,76,76,75,55
TZA,TZ,4797.0,46631.0,46631.0,bunda,,33.878,-2.017053,3,ward,mapping,2018.0,,,30,2,0.0,,30,0,0.0,,30,0,0.0,,1,22899,0.0666666666666666,0.0,0.0,0.0628930817610062,0.36887106504158285,77,77,147,56
TZA,TZ,4797.0,46631.0,46631.0,bunda stoo,,33.86381,-2.013945,3,ward,mapping,2018.0,,,30,1,0.0,,30,0,0.0,,30,0,0.0,,1,22902,0.0333333333333333,0.0,0.0,0.0314465408805031,0.0,78,78,79,57
