iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst,identifier
MRT,MR,3229.0,31074.0,31074.0,couve   ecole hafez,13488.0,-15.99002778,18.07744444,3,,,2015,,,50,3,,,50,2,,,50,0,,,1,9571,0.06,0.04,0.0,0.0920754716981132,0.0,36,36,21,15
MRT,MR,3230.0,31078.0,31078.0,dar el barka,13458.0,-12.33185,16.69212,1,,,2015,,,50,1,,,50,3,,,50,0,,,1,9575,0.02,0.06,0.0,0.0743396226415094,0.0,37,37,38,25
MRT,MR,3230.0,31078.0,31078.0,dar el barka,13459.0,-12.33185,16.69212,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9576,,,,,0.0,38,38,37,25
MRT,MR,3232.0,31084.0,31084.0,dar el mourad,,-14.39,17.51,3,,,1994,5.0,14.0,44,0,,,44,0,,,44,0,,,3,30605,0.0,0.0,0.0,0.0,0.0,39,39,30,21
MRT,MR,3229.0,31070.0,31070.0,dar naim,13423.0,-15.9288641,18.1047891,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9555,,,,,0.0,40,40,41,26
MRT,MR,3229.0,31070.0,31070.0,dar naim   ecole abdel aziz sy,13418.0,-15.9288641,18.1047891,1,,,2015,,,50,3,,,50,0,,,50,0,,,1,9558,0.06,0.0,0.0,0.0566037735849056,0.0,41,41,40,26
MRT,MR,3229.0,31070.0,31070.0,dar naim   ecole ahmed deyd,13419.0,-15.9288641,18.1047891,1,,,2015,,,51,5,,,51,1,,,51,0,,,1,9559,0.0980392156862745,0.0196078431372549,0.0,0.1091742653406164,0.0,42,42,40,26
MRT,MR,3229.0,31070.0,31070.0,dar naim   ecole hamoudy,13420.0,-15.9288641,18.1047891,1,,,2015,,,35,3,,,35,1,,,35,0,,,1,9560,0.0857142857142857,0.0285714285714285,0.0,0.1055063534847901,0.0,43,43,40,26
MRT,MR,3229.0,31070.0,31070.0,dar naim   ecole slm ibn veriz,13421.0,-15.9288641,18.1047891,1,,,2015,,,50,6,,,50,3,,,50,0,,,1,9557,0.12,0.06,0.0,0.1630188679245282,0.0,44,44,40,26
MRT,MR,3229.0,31070.0,31070.0,dar naim   ecole zd ibn hariz,13422.0,-15.9288641,18.1047891,1,,,2015,,,49,6,,,49,0,,,49,0,,,1,9556,0.1224489795918367,0.0,0.0,0.1155179052753176,0.0,45,45,40,26
MRT,MR,3220.0,31038.0,31038.0,ecole 1,13474.0,-11.61858333,21.01563889,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9487,,,,,0.0,46,46,94,27
MRT,MR,3227.0,31065.0,31065.0,eghligue ehawje,13453.0,-9.019166667,15.73833333,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9538,,,,,14067.202542125946,47,47,47,28
MRT,MR,3231.0,31082.0,31082.0,"el kousla,",13426.0,-12.7,22.68,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9584,,,,,1195.0204862118358,48,48,48,29
MRT,MR,3231.0,31082.0,31082.0,fderik   ecole aiba,104709.0,-12.7106394,22.6786807,1,,,2015,7.0,0.0,114,2,,,114,1,,,114,1,,,1,919,0.0175438596491228,0.0087719298245614,0.0087719298245614,0.0327399391292857,0.0,49,49,50,30
MRT,MR,3231.0,31082.0,31082.0,fderik   ecole cheikh el welly,104710.0,-12.7106394,22.6786807,1,,,2015,6.0,0.0,113,3,,,113,2,,,113,0,,,1,920,0.0265486725663716,0.0176991150442477,0.0,0.0412999052835803,0.0,50,50,49,30
MRT,MR,3232.0,31088.0,31088.0,gani,,-15.447,16.59,3,,,1994,5.0,14.0,37,2,,,37,1,,,37,2,,,3,30610,0.054054054054054,0.027027027027027,0.054054054054054,0.1220475681933569,35151.34821015625,51,51,51,31
MRT,MR,3232.0,31089.0,31089.0,garak,,-15.76,16.55,1,,,1994,5.0,14.0,94,0,,,94,5,,,94,12,,,3,29108,0.0,0.0531914893617021,0.1276595744680851,0.1642081706910836,3910.4088683313234,52,52,52,32
MRT,MR,3221.0,31043.0,31043.0,garalla,13442.0,-11.52701,15.766667,1,,,2015,,,0,0,,,0,0,,,0,0,,,1,9498,,,,,3006.7394463263918,53,53,53,33
MRT,MR,3221.0,31043.0,31043.0,garalla   ecole garalla,13440.0,-11.5,15.766667,1,,,2015,,,100,2,,,100,4,,,100,0,,,1,9500,0.02,0.04,0.0,0.0558490566037735,3006.7394463263918,54,54,54,34
MRT,MR,3230.0,31080.0,31080.0,ghoudiya   ghoudiya,13496.0,-11.68833333,17.825833330000002,3,,,2015,,,151,10,,,151,5,,,151,0,,,1,9577,0.0662251655629139,0.0331125827814569,0.0,0.0916460962900501,2331.3623465050114,55,55,55,35
MRT,MR,3230.0,31080.0,31080.0,ghoudya,13497.0,-11.75277778,17.825,3,,,2015,,,0,0,,,0,0,,,0,0,,,1,9581,,,,,6923.153812723228,56,56,56,36
