iso2,iso3,admin0_id,admin1,admin1_id,admin2,admin2_id,iu_name,iu_id,iu_code
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Tarbaj,54282.0,KEN0253254282
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Wajir South,54285.0,KEN0253254285
KE,KEN,23,NYANZA,2533.0,Migori,24787.0,Kuria East,54165.0,KEN0253354165
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Wajir North,54284.0,KEN0253254284
KE,KEN,23,WESTERN,2535.0,Bungoma,24804.0,Kabuchai,54013.0,KEN0253554013
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Wajir West,54286.0,KEN0253254286
KE,KEN,23,NORTH EASTERN,2532.0,Garissa,24781.0,Balambala,54036.0,KEN0253254036
KE,KEN,23,NORTH EASTERN,2532.0,Garissa,24781.0,Ijara,54040.0,KEN0253254040
KE,KEN,23,NORTH EASTERN,2532.0,Garissa,24781.0,Fafi,54039.0,KEN0253254039
KE,KEN,23,RIFT VALLEY,2534.0,West Pokot,24803.0,Pokot South,54289.0,KEN0253454289
KE,KEN,23,NORTH EASTERN,2532.0,Garissa,24781.0,Lagdera,54041.0,KEN0253254041
KE,KEN,23,NORTH EASTERN,2532.0,Garissa,24781.0,Dadaab,54037.0,KEN0253254037
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Eldas,54281.0,KEN0253254281
KE,KEN,23,NORTH EASTERN,2532.0,Wajir,24783.0,Wajir East,54283.0,KEN0253254283
KE,KEN,23,RIFT VALLEY,2534.0,Kajiado,24793.0,Kajiado North,54054.0,KEN0253454054
KE,KEN,23,NAIROBI,2531.0,Nairobi,24780.0,Dagoretti,54185.0,KEN0253154185
KE,KEN,23,NAIROBI,2531.0,Nairobi,24780.0,Embakasi South,54189.0,KEN0253154189
KE,KEN,23,RIFT VALLEY,2534.0,West Pokot,24803.0,Kacheliba,54287.0,KEN0253454287
KE,KEN,23,RIFT VALLEY,2534.0,West Pokot,24803.0,Sigor,54290.0,KEN0253454290
KE,KEN,23,RIFT VALLEY,2534.0,West Pokot,24803.0,Kapenguria,54288.0,KEN0253454288
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Ainabkoi,54270.0,KEN0253454270
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Kapseret,54271.0,KEN0253454271
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Kesses,54272.0,KEN0253454272
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Turbo,54275.0,KEN0253454275
KE,KEN,23,RIFT VALLEY,2534.0,Trans Nzoia,24800.0,Cherangany,54259.0,KEN0253454259
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Moiben,54273.0,KEN0253454273
KE,KEN,23,RIFT VALLEY,2534.0,Uasin Gishu,24802.0,Soy,54274.0,KEN0253454274
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Turkana South,54268.0,KEN0253454268
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Turkana East,54266.0,KEN0253454266
KE,KEN,23,NAIROBI,2531.0,Nairobi,24780.0,Makadara,54196.0,KEN0253154196
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Loima,54264.0,KEN0253454264
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Turkana Central,54265.0,KEN0253454265
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Turkana West,54269.0,KEN0253454269
KE,KEN,23,RIFT VALLEY,2534.0,Kajiado,24793.0,Kajiado Central,54052.0,KEN0253454052
KE,KEN,23,NAIROBI,2531.0,Nairobi,24780.0,Embakasi West,54190.0,KEN0253154190
KE,KEN,23,NYANZA,2533.0,Siaya,24789.0,Alego Usonga,54243.0,KEN0253354243
KE,KEN,23,RIFT VALLEY,2534.0,Turkana,24801.0,Turkana North,54267.0,KEN0253454267
KE,KEN,23,RIFT VALLEY,2534.0,Kajiado,24793.0,Kajiado West,54056.0,KEN0253454056
KE,KEN,23,RIFT VALLEY,2534.0,Kajiado,24793.0,Kajiado South,54055.0,KEN0253454055
KE,KEN,23,NYANZA,2533.0,Kisii,24785.0,Bomachoge Chache,54100.0,KEN0253354100
KE,KEN,23,RIFT VALLEY,2534.0,Kajiado,24793.0,Kajiado East,54053.0,KEN0253454053
KE,KEN,23,NYANZA,2533.0,Siaya,24789.0,Bondo,54244.0,KEN0253354244
KE,KEN,23,EASTERN,2530.0,Meru,24778.0,North Imenti,54160.0,KEN0253054160
KE,KEN,23,EASTERN,2530.0,Meru,24778.0,Igembe South,54159.0,KEN0253054159
KE,KEN,23,NYANZA,2533.0,Siaya,24789.0,Rarieda,54246.0,KEN0253354246
KE,KEN,23,EASTERN,2530.0,Meru,24778.0,Tigania East,54162.0,KEN0253054162
KE,KEN,23,EASTERN,2530.0,Meru,24778.0,Igembe Central,54157.0,KEN0253054157
KE,KEN,23,WESTERN,2535.0,Kakamega,24806.0,Matungu,54064.0,KEN0253554064
KE,KEN,23,EASTERN,2530.0,Meru,24778.0,Buuri,54155.0,KEN0253054155
KE,KEN,23,EASTERN,2530.0,Tharaka-Nithi,24779.0,Tharaka,54258.0,KEN0253054258
KE,KEN,23,EASTERN,2530.0,Embu,24772.0,Gachoka,54032.0,KEN0253054032
KE,KEN,23,WESTERN,2535.0,Busia,24805.0,Teso North,54026.0,KEN0253554026
KE,KEN,23,EASTERN,2530.0,Makueni,24776.0,Kibwezi East,54140.0,KEN0253054140
KE,KEN,23,EASTERN,2530.0,Makueni,24776.0,Kibwezi West,54141.0,KEN0253054141
KE,KEN,23,EASTERN,2530.0,Makueni,24776.0,Makueni,54143.0,KEN0253054143
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Mwingi North,54120.0,KEN0253054120
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Mwingi West,54121.0,KEN0253054121
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Mwingi East,54119.0,KEN0253054119
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Kitui West,54118.0,KEN0253054118
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Kitui Rural,54116.0,KEN0253054116
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Kitui East,54115.0,KEN0253054115
KE,KEN,23,EASTERN,2530.0,Machakos,24775.0,Machakos Town,54133.0,KEN0253054133
KE,KEN,23,EASTERN,2530.0,Kitui,24774.0,Kitui South,54117.0,KEN0253054117
KE,KEN,23,EASTERN,2530.0,Machakos,24775.0,Masinga,54134.0,KEN0253054134
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Molo,54208.0,KEN0253454208
KE,KEN,23,RIFT VALLEY,2534.0,Nandi,24797.0,Mosop,54219.0,KEN0253454219
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Narok West,54212.0,KEN0253454212
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Kilgoris,54205.0,KEN0253454205
KE,KEN,23,RIFT VALLEY,2534.0,Narok,24798.0,Narok North,54223.0,KEN0253454223
KE,KEN,23,RIFT VALLEY,2534.0,Narok,24798.0,Narok South,54224.0,KEN0253454224
KE,KEN,23,RIFT VALLEY,2534.0,Bomet,24791.0,Bomet Central,54007.0,KEN0253454007
KE,KEN,23,RIFT VALLEY,2534.0,Bomet,24791.0,Konoin,54010.0,KEN0253454010
KE,KEN,23,RIFT VALLEY,2534.0,Nandi,24797.0,Aldai,54216.0,KEN0253454216
KE,KEN,23,RIFT VALLEY,2534.0,Baringo,24790.0,Baringo South,54003.0,KEN0253454003
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Gilgil,54204.0,KEN0253454204
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Kuresoi North,54206.0,KEN0253454206
KE,KEN,23,RIFT VALLEY,2534.0,Baringo,24790.0,Mogotio,54005.0,KEN0253454005
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Naivasha,54209.0,KEN0253454209
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Njoro,54213.0,KEN0253454213
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Subukia,54215.0,KEN0253454215
KE,KEN,23,RIFT VALLEY,2534.0,Nakuru,24796.0,Rongai,54214.0,KEN0253454214
KE,KEN,23,RIFT VALLEY,2534.0,Samburu,24799.0,Samburu East,54240.0,KEN0253454240
KE,KEN,23,RIFT VALLEY,2534.0,Samburu,24799.0,Samburu North,54241.0,KEN0253454241
KE,KEN,23,RIFT VALLEY,2534.0,Samburu,24799.0,Samburu West,54242.0,KEN0253454242
KE,KEN,23,RIFT VALLEY,2534.0,Baringo,24790.0,Tiaty,54006.0,KEN0253454006
KE,KEN,23,RIFT VALLEY,2534.0,Nandi,24797.0,Tinderet,54221.0,KEN0253454221
KE,KEN,23,RIFT VALLEY,2534.0,Nandi,24797.0,Nandi Hills,54220.0,KEN0253454220
ML,MLI,28,Kayes,3113.0,Sefeto,30040.0,Sefeto,30040.0,MLI0311330040
ML,MLI,28,Kayes,3113.0,Sagabari,30039.0,Sagabari,30039.0,MLI0311330039
TD,TCD,10,Logone Oriental,1187.0,Donia,10767.0,Donia,10767.0,TCD0118710767
ET,ETH,17,Somali,1949.0,Fafan,0.0,Wajale City,19398.0,ETH0194919398
ET,ETH,17,Somali,1949.0,Erer,0.0,Qubi,19493.0,ETH0194919493
ET,ETH,17,Oromia,1948.0,Bale,0.0,Ginir Town,19359.0,ETH0194819359
ET,ETH,17,Oromia,1948.0,Jimma,0.0,Mancho,19375.0,ETH0194819375
ET,ETH,17,Somali,1949.0,Nogob,0.0,Hararey,19401.0,ETH0194919401
AO,AGO,2,Huambo,257.0,Kachiungo,2121.0,Cachiungo,2121.0,AGO0025702121
AO,AGO,2,Huambo,257.0,Tchikala Tcholohanga,2125.0,Tchikala Tcholohanga,2125.0,AGO0025702125
AO,AGO,2,Lunda Norte,260.0,Lovua,2224.0,Lovua,2224.0,AGO0026002224
AO,AGO,2,Zaire,266.0,Cuimba,2206.0,Cuimba,2206.0,AGO0026602206
BF,BFA,5,NORD,597.0,THIOU,53006.0,THIOU,53006.0,BFA0059753006
BF,BFA,5,HAUTS BASSINS,596.0,N'DOROLA,53005.0,N'DOROLA,53005.0,BFA0059653005
BF,BFA,5,CENTRE- OUEST,593.0,SABOU,53003.0,SABOU,53003.0,BFA0059353003
BF,BFA,5,CENTRE-NORD,592.0,TOUGOURI,53002.0,TOUGOURI,53002.0,BFA0059253002
BF,BFA,5,SUD-OUEST,600.0,KAMPTI,53007.0,KAMPTI,53007.0,BFA0060053007
BF,BFA,5,CENTRE-NORD,592.0,BOUSSOUMA,53001.0,BOUSSOUMA,53001.0,BFA0059253001
BF,BFA,5,CENTRE- OUEST,593.0,TENADO,53004.0,TENADO,53004.0,BFA0059353004
CG,COG,12,Point-Noire,1398.0,Mongo-Mpoukou,12825.0,Mongo-Mpoukou,12825.0,COG0139812825
ET,ETH,17,Oromia,1948.0,Guji,0.0,Aga Wayu,19368.0,ETH0194819368
ET,ETH,17,Somali,1949.0,Doolo,0.0,Galadi,19526.0,ETH0194919526
ET,ETH,17,Amhara,1943.0,South Gondar,0.0,Guna Begemider,19352.0,ETH0194319352
ET,ETH,17,Oromia,1948.0,Guji,0.0,Haro Walabu,19341.0,ETH0194819341
ET,ETH,17,Oromia,1948.0,Jimma,0.0,Omo Beyam,19376.0,ETH0194819376
TD,TCD,10,Mandoul,1173.0,Bekourou,10770.0,Bekourou,10770.0,TCD0117310770
TD,TCD,10,Moyen Chari,1176.0,Korbol,10773.0,Korbol,10773.0,TCD0117610773
TD,TCD,10,Moyen Chari,1176.0,Maro,10774.0,Maro,10774.0,TCD0117610774
TD,TCD,10,Logone Occidental,1171.0,Benamar,10765.0,Benamar,10765.0,TCD0117110765
TD,TCD,10,Mayo Kebbi Ouest,1175.0,Guelao,10772.0,Guelao,10772.0,TCD0117510772
ZZ,TZZ,5841,Mjini Magharibi,5446.0,Magharibi (west B),51902.0,Magharibi (west B),51902.0,TZZ0544651902
CG,COG,12,Brazzaville,1396.0,Madibou,12824.0,Madibou,12824.0,COG0139612824
ET,ETH,17,Somali,1949.0,Korahe,0.0,Bodaley,19402.0,ETH0194919402
ET,ETH,17,Oromia,1948.0,West Shewa,0.0,Ejere (Addis Alem),19519.0,ETH0194819519
ET,ETH,17,Oromia,1948.0,Arsi,0.0,Golocha,19469.0,ETH0194819469
ZA,ZAF,40,Western Cape,4471.0,Eden DM,43316.0,Eden DM,43316.0,ZAF0447143316
ZA,ZAF,40,North West,4469.0,Ngaka Modiri Molema DM,43306.0,Ngaka Modiri Molema DM,43306.0,ZAF0446943306
ZA,ZAF,40,Eastern Cape,4463.0,O Tambo DM,43273.0,O Tambo DM,43273.0,ZAF0446343273
ZA,ZAF,40,Western Cape,4471.0,Cape Town MM,43313.0,Cape Town MM,43313.0,ZAF0447143313
ZA,ZAF,40,Western Cape,4471.0,Overberg DM,43317.0,Overberg DM,43317.0,ZAF0447143317
ZA,ZAF,40,Eastern Cape,4463.0,N Mandela Bay MM,43272.0,N Mandela Bay MM,43272.0,ZAF0446343272
ZA,ZAF,40,Eastern Cape,4463.0,Buffalo City MM,43269.0,Buffalo City MM,43269.0,ZAF0446343269
ZA,ZAF,40,Western Cape,4471.0,West Coast DM,43318.0,West Coast DM,43318.0,ZAF0447143318
ZA,ZAF,40,Western Cape,4471.0,Cape Winelands DM,43314.0,Cape Winelands DM,43314.0,ZAF0447143314
ZA,ZAF,40,Eastern Cape,4463.0,Amathole DM,43268.0,Amathole DM,43268.0,ZAF0446343268
ZA,ZAF,40,Eastern Cape,4463.0,Sarah Baartman DM,43274.0,Sarah Baartman DM,43274.0,ZAF0446343274
ZA,ZAF,40,Western Cape,4471.0,Central Karoo DM,43315.0,Central Karoo DM,43315.0,ZAF0447143315
ZA,ZAF,40,Eastern Cape,4463.0,C Hani DM,43270.0,C Hani DM,43270.0,ZAF0446343270
ZA,ZAF,40,Eastern Cape,4463.0,A Nzo DM,43267.0,A Nzo DM,43267.0,ZAF0446343267
ZA,ZAF,40,Eastern Cape,4463.0,Joe Gqabi DM,43271.0,Joe Gqabi DM,43271.0,ZAF0446343271
ZA,ZAF,40,Free State,4464.0,Xhariep DM,43279.0,Xhariep DM,43279.0,ZAF0446443279
ZA,ZAF,40,Northern Cape,4470.0,Pixley ka Seme DM,43311.0,Pixley ka Seme DM,43311.0,ZAF0447043311
ZA,ZAF,40,Northern Cape,4470.0,Namakwa DM,43310.0,Namakwa DM,43310.0,ZAF0447043310
ZA,ZAF,40,Free State,4464.0,Lejweleputswa DM,43276.0,Lejweleputswa DM,43276.0,ZAF0446443276
ZA,ZAF,40,KwaZulu-Natal,4466.0,Ugu DM,43287.0,Ugu DM,43287.0,ZAF0446643287
ZA,ZAF,40,KwaZulu-Natal,4466.0,eThekwini MM,43293.0,eThekwini MM,43293.0,ZAF0446643293
ZA,ZAF,40,KwaZulu-Natal,4466.0,Harry Gwala DM,43286.0,Harry Gwala DM,43286.0,ZAF0446643286
ZA,ZAF,40,KwaZulu-Natal,4466.0,iLembe DM,43294.0,iLembe DM,43294.0,ZAF0446643294
ZA,ZAF,40,KwaZulu-Natal,4466.0,uMgungundlovu DM,43295.0,uMgungundlovu DM,43295.0,ZAF0446643295
ZA,ZAF,40,KwaZulu-Natal,4466.0,Uthungulu DM,43291.0,Uthungulu DM,43291.0,ZAF0446643291
ZA,ZAF,40,KwaZulu-Natal,4466.0,Uthukela DM,43290.0,Uthukela DM,43290.0,ZAF0446643290
ZA,ZAF,40,KwaZulu-Natal,4466.0,Umzinyathi DM,43289.0,Umzinyathi DM,43289.0,ZAF0446643289
ZA,ZAF,40,Northern Cape,4470.0,Frances Baard DM,43308.0,Frances Baard DM,43308.0,ZAF0447043308
ZA,ZAF,40,KwaZulu-Natal,4466.0,Amajuba DM,43285.0,Amajuba DM,43285.0,ZAF0446643285
ZA,ZAF,40,KwaZulu-Natal,4466.0,Zululand DM,43292.0,Zululand DM,43292.0,ZAF0446643292
ZA,ZAF,40,KwaZulu-Natal,4466.0,Umkhanyakude DM,43288.0,Umkhanyakude DM,43288.0,ZAF0446643288
ZA,ZAF,40,Free State,4464.0,Fezile Dabi DM,43275.0,Fezile Dabi DM,43275.0,ZAF0446443275
ZA,ZAF,40,Gauteng,4465.0,Sedibeng DM,43282.0,Sedibeng DM,43282.0,ZAF0446543282
ZA,ZAF,40,Gauteng,4465.0,Ekurhuleni MM,43280.0,Ekurhuleni MM,43280.0,ZAF0446543280
ZA,ZAF,40,Northern Cape,4470.0,J T Gaetsewe DM,43309.0,J T Gaetsewe DM,43309.0,ZAF0447043309
ZA,ZAF,40,North West,4469.0,Ruth Segomotsi Mompati DM,43307.0,Ruth Segomotsi Mompati DM,43307.0,ZAF0446943307
ZA,ZAF,40,Northern Cape,4470.0,ZF Mgcawu DM,43312.0,ZF Mgcawu DM,43312.0,ZAF0447043312
ZA,ZAF,40,North West,4469.0,Dr K Kaunda DM,43305.0,Dr K Kaunda DM,43305.0,ZAF0446943305
ZA,ZAF,40,Gauteng,4465.0,Johannesburg MM,43281.0,Johannesburg MM,43281.0,ZAF0446543281
ZA,ZAF,40,Gauteng,4465.0,West Rand DM,43284.0,West Rand DM,43284.0,ZAF0446543284
ZA,ZAF,40,Mpumalanga,4468.0,G Sibande DM,43302.0,G Sibande DM,43302.0,ZAF0446843302
ZA,ZAF,40,Gauteng,4465.0,Tshwane MM,43283.0,Tshwane MM,43283.0,ZAF0446543283
ZA,ZAF,40,Mpumalanga,4468.0,Nkangala DM,43303.0,Nkangala DM,43303.0,ZAF0446843303
ZA,ZAF,40,North West,4469.0,Bojanala Platinum DM,43304.0,Bojanala Platinum DM,43304.0,ZAF0446943304
ZA,ZAF,40,Limpopo,4467.0,Sekhukhune DM,43298.0,Sekhukhune DM,43298.0,ZAF0446743298
ZA,ZAF,40,Limpopo,4467.0,Mopani DM,43297.0,Mopani DM,43297.0,ZAF0446743297
ZA,ZAF,40,Mpumalanga,4468.0,Ehlanzeni DM,43301.0,Ehlanzeni DM,43301.0,ZAF0446843301
ZA,ZAF,40,Limpopo,4467.0,Capricorn DM,43296.0,Capricorn DM,43296.0,ZAF0446743296
ZA,ZAF,40,Limpopo,4467.0,Waterberg DM,43300.0,Waterberg DM,43300.0,ZAF0446743300
ZA,ZAF,40,Limpopo,4467.0,Vhembe DM,43299.0,Vhembe DM,43299.0,ZAF0446743299
ZA,ZAF,40,Free State,4464.0,T Mofutsanyane DM,43278.0,T Mofutsanyane DM,43278.0,ZAF0446443278
ZA,ZAF,40,Free State,4464.0,Mangaung MM,43277.0,Mangaung MM,43277.0,ZAF0446443277
ET,ETH,17,Somali,1949.0,Nogob,0.0,Salahad,19492.0,ETH0194919492
ET,ETH,17,Amhara,1943.0,South Gondar,0.0,Sede Muja,19354.0,ETH0194319354
UG,UGA,44,Western Region,5126.0,Kagadi,49752.0,Kagadi,49752.0,UGA0512649752
UG,UGA,44,Northern Region,5123.0,OMORO,49818.0,OMORO,49818.0,UGA0512349818
UG,UGA,44,Western Region,5126.0,KAKUMIRO,49840.0,KAKUMIRO,49840.0,UGA0512649840
CG,COG,12,Point-Noire,1398.0,Ngoyo,12826.0,Ngoyo,12826.0,COG0139812826
CG,COG,12,Brazzaville,1396.0,Djiri,12821.0,Djiri,12821.0,COG0139612821
ET,ETH,17,Amhara,1943.0,North Wello,0.0,Angot,19349.0,ETH0194319349
ET,ETH,17,Amhara,1943.0,Awi,0.0,Ankasha,19449.0,ETH0194319449
ET,ETH,17,Oromia,1948.0,Borena,0.0,Arero,19464.0,ETH0194819464
ET,ETH,17,Oromia,1948.0,West Arsi,0.0,Arsi Negele,19481.0,ETH0194819481
ET,ETH,17,Somali,1949.0,Fafan,0.0,Aw-Bare,19494.0,ETH0194919494
ET,ETH,17,Oromia,1948.0,East Hararge,0.0,Babile (Oromia),19473.0,ETH0194819473
ET,ETH,17,Oromia,1948.0,East Hararge,0.0,Babile Town,19365.0,ETH0194819365
ET,ETH,17,Oromia,1948.0,Buno Bedele,0.0,Badele Zuria,19338.0,ETH0194819338
ET,ETH,17,Somali,1949.0,Afder,0.0,Barey,19525.0,ETH0194919525
ET,ETH,17,Oromia,1948.0,West Guji,0.0,Birbirsa Kojowa,19378.0,ETH0194819378
ET,ETH,17,Oromia,1948.0,West Guji,0.0,Bule Hora,19483.0,ETH0194819483
ET,ETH,17,Oromia,1948.0,East Hararge,0.0,Goro Muti,19366.0,ETH0194819366
ET,ETH,17,Oromia,1948.0,Borena,0.0,Dire,19465.0,ETH0194819465
ET,ETH,17,Somali,1949.0,Korahe,0.0,El-Ogaden,19403.0,ETH0194919403
ET,ETH,17,Somali,1949.0,Shabelle,0.0,East Imi,19498.0,ETH0194919498
ET,ETH,17,Amhara,1943.0,South Gondar,0.0,Ebenat,19455.0,ETH0194319455
ET,ETH,17,Oromia,1948.0,West Shewa,0.0,Ejersa Lafo,19382.0,ETH0194819382
ET,ETH,17,Oromia,1948.0,Borena,0.0,Elwaya,19361.0,ETH0194819361
ET,ETH,17,Somali,1949.0,Siti,0.0,Gablalu,19389.0,ETH0194919389
ET,ETH,17,Somali,1949.0,Fafan,0.0,Haroreys,19394.0,ETH0194919394
ET,ETH,17,Oromia,1948.0,West Shewa,0.0,Jeldu,19485.0,ETH0194819485
ET,ETH,17,Oromia,1948.0,Bale,0.0,Ginir,19471.0,ETH0194819471
ET,ETH,17,Somali,1949.0,Korahe,0.0,Goglo,19404.0,ETH0194919404
ET,ETH,17,Oromia,1948.0,Borena,0.0,Gomole,19362.0,ETH0194819362
ET,ETH,17,Oromia,1948.0,Borena,0.0,Guchi,19363.0,ETH0194819363
ET,ETH,17,Oromia,1948.0,Horo Gudru Wellega,0.0,Horo,19478.0,ETH0194819478
ET,ETH,17,Oromia,1948.0,Horo Gudru Wellega,0.0,Guduru,19477.0,ETH0194819477
ET,ETH,17,Oromia,1948.0,West Hararge,0.0,Gumbi Bordede,19380.0,ETH0194819380
ET,ETH,17,Oromia,1948.0,Guji,0.0,Gumi Idalo,19369.0,ETH0194819369
ET,ETH,17,Somali,1949.0,Siti,0.0,Hadhagala,19500.0,ETH0194919500
ET,ETH,17,Somali,1949.0,Fafan,0.0,Harawo,19393.0,ETH0194919393
ET,ETH,17,Oromia,1948.0,West Arsi,0.0,Heban Arsi,19342.0,ETH0194819342
ET,ETH,17,Amhara,1943.0,East Gojam,0.0,Hulet Ej Enese,19450.0,ETH0194319450
ET,ETH,17,Somali,1949.0,Fafan,0.0,Kebribayah Town,19395.0,ETH0194919395
ET,ETH,17,Somali,1949.0,Fafan,0.0,Kebribeyah,19490.0,ETH0194919490
ET,ETH,17,Oromia,1948.0,West Guji,0.0,Kercha,19518.0,ETH0194819518
ET,ETH,17,Amhara,1943.0,Central Gondar,0.0,Kinfaz,19347.0,ETH0194319347
ET,ETH,17,Amhara,1943.0,North Wello,0.0,Lasta,19453.0,ETH0194319453
ET,ETH,17,Oromia,1948.0,Guji,0.0,Liben,19491.0,ETH0194819491
ET,ETH,17,Oromia,1948.0,West Wellega,0.0,Mana Sibu,19489.0,ETH0194819489
ET,ETH,17,Oromia,1948.0,East Hararge,0.0,Meta,19467.0,ETH0194819467
ET,ETH,17,Amhara,1943.0,North Wello,0.0,Meket,19454.0,ETH0194319454
ET,ETH,17,Amhara,1943.0,South Gondar,0.0,Mena Meketewa,19353.0,ETH0194319353
ET,ETH,17,Oromia,1948.0,West Hararge,0.0,Mieso,19484.0,ETH0194819484
ET,ETH,17,Oromia,1948.0,Borena,0.0,Moyale (Oromia),19472.0,ETH0194819472
ET,ETH,17,Somali,1949.0,Daawa,0.0,Moyale (Somali),19496.0,ETH0194919496
ET,ETH,17,Amhara,1943.0,South Gondar,0.0,Semada,19456.0,ETH0194319456
ET,ETH,17,Oromia,1948.0,Guji,0.0,Odo Shakiso,19475.0,ETH0194819475
ET,ETH,17,Somali,1949.0,Daawa,0.0,Qada Duma,19399.0,ETH0194919399
ET,ETH,17,Oromia,1948.0,Guji,0.0,Saba Boru,19474.0,ETH0194819474
ET,ETH,17,Amhara,1943.0,East Gojam,0.0,Sedae,19345.0,ETH0194319345
ET,ETH,17,Amhara,1943.0,Wag Hamra,0.0,Sekota,19466.0,ETH0194319466
ET,ETH,17,Somali,1949.0,Fafan,0.0,Shabeeley,19397.0,ETH0194919397
ET,ETH,17,Oromia,1948.0,Arsi,0.0,Shanan Kolu,19358.0,ETH0194819358
ET,ETH,17,Oromia,1948.0,Borena,0.0,Wachile,19364.0,ETH0194819364
ET,ETH,17,Amhara,1943.0,Central Gondar,0.0,Wegera,19451.0,ETH0194319451
ET,ETH,17,Amhara,1943.0,Central Gondar,0.0,West Dembiya,19348.0,ETH0194319348
ET,ETH,17,Oromia,1948.0,Borena,0.0,Yabelo,19470.0,ETH0194819470
ET,ETH,17,Somali,1949.0,Erer,0.0,Yahob,19392.0,ETH0194919392
ZZ,TZZ,5841,Zanzibar North,5446.0,Magharibi (west A),51900.0,Magharibi (west A),51900.0,TZZ0544651900
BW,BWA,4,South,489.0,Kanye,4316.0,Kanye,4316.0,BWA0048904316
MR,MRT,29,Guidimaka,3225.0,Ghabou,31091.0,Ghabou,31091.0,MRT0322531091
GH,GHA,20,Ashanti,2161.0,Kumasi Metropolitan Area,21621.0,Kumasi Metropolitan Area,21621.0,GHA0216121621
GH,GHA,20,Ashanti,2161.0,Asokwa,21616.0,Asokwa,21616.0,GHA0216121616
GH,GHA,20,Eastern,2164.0,Abuakwa South,21642.0,Abuakwa South,21642.0,GHA0216421642
GH,GHA,20,Eastern,2164.0,Okere,21633.0,Okere,21633.0,GHA0216421633
GH,GHA,20,Greater Accra,2165.0,Ablekuma West,21649.0,Ablekuma West,21649.0,GHA0216521649
GH,GHA,20,Greater Accra,2165.0,Tema West,21663.0,Tema West,21663.0,GHA0216521663
SN,SEN,37,Dakar,4119.0,KEUR  MASSAR,40227.0,KEUR  MASSAR,40227.0,SEN0411940227
ET,ETH,17,SNNP,1950.0,Halaba Special,0.0,Atote Ulo,19431.0,ETH0195019431
ET,ETH,17,SNNP,1950.0,Dawuro,0.0,Disa Denba,19535.0,ETH0195019535
ET,ETH,17,SNNP,1950.0,Bench Maji,0.0,Gidi Bench,19532.0,ETH0195019532
ET,ETH,17,SNNP,1950.0,Gofa,0.0,"Mello Gada
",19545.0,ETH0195019545
ET,ETH,17,SNNP,1950.0,Kefa,0.0,Shisho Ande,19556.0,ETH0195019556
TG,TGO,43,Maritime,5019.0,GOLFE,48712.0,GOLFE,48712.0,TGO0501948712
CI,CIV,13,ABIDJAN 2,1608.0,PORT BOUET VRIDI,15418.0,PORT BOUET VRIDI,15418.0,CIV0160815418
BI,BDI,6,Cibitoke,706.0,Bukinanyana,6421.0,Bukinanyana,6421.0,BDI0070606421
ET,ETH,17,SNNP,1950.0,Sidama,0.0,Chabe Gambeltu,19440.0,ETH0195019440
ET,ETH,17,SNNP,1950.0,Gedeo,0.0,Rape,19548.0,ETH0195019548
ET,ETH,17,SNNP,1950.0,Gurage,0.0,Emdebir town,19549.0,ETH0195019549
NE,NER,33,Niamey,3671.0,Niamey 4,35361.0,Niamey 4,35361.0,NER0367135361
CI,CIV,13,Poro,1634.0,Sin̩matiali,15464.0,Sin̩matiali,15464.0,CIV0163415464
TD,TCD,10,Logone Oriental,1187.0,Baibokoum,10766.0,Baibokoum,10766.0,TCD0118710766
