"iso3","iso2","admin1_id","admin2_id","iu_id","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"TCD","TD",1171,10696,10696,101031.0,16.2607,9.1158,3,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,538,0.0,0.0,0.0,0.0
"TCD","TD",1164,10672,10672,10949.0,16.0755556,11.5633333,3,"","",2015.0,"","",50,0,50,1,50,0,1,14294,0.0,0.02,0.0,0.018867924528301886
"TCD","TD",1171,10696,10696,101033.0,16.40138,9.00625,3,"","",2015.0,10.0,0.0,50,0,50,0,50,0,1,539,0.0,0.0,0.0,0.0
"TCD","TD",1164,10671,10671,10909.0,15.1902778,11.8494444,3,"","",2015.0,"","",50,0,50,2,50,0,1,14289,0.0,0.04,0.0,0.03773584905660377
"TCD","TD",1171,10697,10697,10890.0,15.7875,8.9711111,3,"","",2015.0,"","",50,1,50,1,50,0,1,14394,0.02,0.02,0.0,0.03735849056603773
"TCD","TD",1171,10697,10697,10891.0,15.5480556,8.4036111,3,"","",2015.0,"","",50,0,50,0,50,0,1,14396,0.0,0.0,0.0,0.0
"TCD","TD",1164,10672,10672,10950.0,16.4190298,11.4962403,1,"","",2015.0,"","",50,0,50,3,50,0,1,14295,0.0,0.06,0.0,0.056603773584905655
"TCD","TD",1187,10705,10705,101367.0,15.6501,7.8568,1,"","",2015.0,10.0,0.0,50,8,50,0,50,0,1,606,0.16,0.0,0.0,0.1509433962264151
"TCD","TD",1187,10702,10702,101082.0,17.02612,8.3891,3,"","",2015.0,10.0,0.0,50,10,50,0,50,0,1,554,0.2,0.0,0.0,0.18867924528301885
"TCD","TD",1181,10736,10736,10855.0,15.7869843,9.3135075,3,"","",2015.0,"","",50,0,50,0,50,0,1,14525,0.0,0.0,0.0,0.0
"TCD","TD",1177,10722,10722,11009.0,15.0557415,12.1348457,2,"","",2015.0,"","",50,0,50,0,50,0,1,14472,0.0,0.0,0.0,0.0
"TCD","TD",1164,10669,10669,10792.0,15.8613233,11.8042973,1,"","",2015.0,"","",50,0,50,0,50,0,1,14288,0.0,0.0,0.0,0.0
"TCD","TD",1179,10727,10727,10639.0,21.3001957,12.8003401,1,"","",2015.0,"","",50,0,50,0,50,0,1,14499,0.0,0.0,0.0,0.0
"TCD","TD",1164,10669,10669,10793.0,15.8613233,11.8042973,1,"","",2015.0,"","",50,0,50,0,50,0,1,14287,0.0,0.0,0.0,0.0
"TCD","TD",1170,10692,10692,10751.0,14.7113595,13.4590358,1,"","",2015.0,"","",50,0,50,8,50,0,1,14372,0.0,0.16,0.0,0.1509433962264151
"TCD","TD",1164,10668,10668,10769.0,16.7066667,10.4805556,3,"","",2015.0,"","",50,0,50,1,50,0,1,14281,0.0,0.02,0.0,0.018867924528301886
"TCD","TD",1177,10723,10723,10991.0,15.0549968,12.1452518,2,"","",2015.0,"","",50,0,50,0,50,0,1,14476,0.0,0.0,0.0,0.0
"TCD","TD",1164,10667,10667,10693.0,16.3038889,10.6555556,3,"","",2015.0,"","",50,0,50,2,50,0,1,14278,0.0,0.04,0.0,0.03773584905660377
