"iso3","iso2","admin1_id","admin2_id","iu_id","location","site_id","longitude","latitude","georeliability","location_type","survey_type","year","age_start","age_end","hk_examined","hk_positive","asc_examined","asc_positive","tt_examined","tt_positive","quality","sn","hk_prevalence","asc_prevalence","tt_prevalence","sth_prevalence"
"ZMB","ZM",5343.0,53189.0,53189.0,"namasheshe",59953.0,24.549999,-14.8833,3,"","",2007,"","",51,37,51,1,51,0,1,18362,0.7254901960784313,0.0196078431372549,0.0,0.6895025860880792
"ZMB","ZM",5335.0,50823.0,50823.0,"nanga basic",59960.0,27.552099,-15.4658,3,"","",2005,"","",60,9,60,2,60,0,2,18259,0.15,0.03333333333333333,0.0,0.1682389937106918
"ZMB","ZM",5342.0,50878.0,50878.0,"nazibula community",59950.0,25.586100000000002,-16.5805,3,"","",2005,"","",60,2,60,0,60,0,2,18336,0.03333333333333333,0.0,0.0,0.03144654088050314
"ZMB","ZM",5342.0,53185.0,53185.0,"ngandu basic",59870.0,28.126699,-16.1422,3,"","",2005,"","",64,1,64,0,64,0,2,18356,0.015625,0.0,0.0,0.014740566037735848
"ZMB","ZM",5335.0,50876.0,50876.0,"ngoma basic",59925.0,25.57,-15.5475,3,"","",2005,"","",61,23,61,1,61,0,2,18319,0.3770491803278688,0.01639344262295082,0.0,0.36534102721423023
"ZMB","ZM",5337.0,50837.0,50837.0,"nkhoto",59897.0,32.8255,-13.2578,3,"","",2002,"","",17,4,17,4,17,0,2,18262,0.23529411764705882,0.23529411764705882,0.0,0.3917216165045374
"ZMB","ZM",5337.0,50837.0,50837.0,"nsingo",59898.0,32.6115,-13.7345,3,"","",2002,"","",69,39,69,1,69,1,2,18267,0.5652173913043478,0.014492753623188406,0.014492753623188406,0.5450268528871183
"ZMB","ZM",5343.0,50886.0,50886.0,"nyango",59945.0,24.5667,-14.6667,3,"","",2007,"","",54,33,54,0,54,0,1,18349,0.6111111111111112,0.0,0.0,0.5765199161425576
"ZMB","ZM",5337.0,50837.0,50837.0,"nyaviombo",59899.0,32.571899,-13.4904,3,"","",2002,"","",52,24,52,2,52,0,2,18274,0.46153846153846156,0.038461538461538464,0.0,0.4549514346321313
"ZMB","ZM",5342.0,50875.0,50875.0,"siakazembwe community",59911.0,27.6868,-16.5927,3,"","",2005,"","",65,0,65,1,65,0,2,18307,0.0,0.015384615384615385,0.0,0.014513788098693758
"ZMB","ZM",5342.0,50877.0,50877.0,"siamankuli basic",59943.0,26.265301,-16.4095,3,"","",2005,"","",60,3,60,0,60,0,2,18327,0.05,0.0,0.0,0.04716981132075471
"ZMB","ZM",5339.0,53177.0,53177.0,"siangweemu",59903.0,28.662701,-15.9778,3,"","",2005,"","",62,0,62,1,62,0,2,18355,0.0,0.016129032258064516,0.0,0.01521606816798539
"ZMB","ZM",5335.0,50876.0,50876.0,"siantete",59926.0,26.3678,-16.2838,3,"","",2005,"","",61,4,61,0,61,0,2,18310,0.06557377049180328,0.0,0.0,0.06186204763377667
"ZMB","ZM",5342.0,50874.0,50874.0,"sibanyati basic",59907.0,26.806299,-16.8305,3,"","",2005,"","",59,7,59,3,59,0,2,18303,0.11864406779661017,0.05084745762711865,0.0,0.15420639265446381
"ZMB","ZM",5335.0,50876.0,50876.0,"sichimbwali basic",59927.0,26.3393,-16.2852,3,"","",2005,"","",60,5,60,0,60,0,2,18315,0.08333333333333333,0.0,0.0,0.07861635220125784
"ZMB","ZM",5342.0,53186.0,53186.0,"sikalonga basic",59968.0,27.2344,-16.959,3,"","",2005,"","",61,3,61,0,61,13,2,18357,0.04918032786885246,0.0,0.21311475409836064,0.2375604042329866
"ZMB","ZM",5342.0,50880.0,50880.0,"sikalozia basic","",27.5158,-15.5956,3,"school","mapping",2013,10.0,15.0,30,1,30,0,30,0,1,28458,0.03333333333333333,0.0,0.0,0.03144654088050314
"ZMB","ZM",5342.0,50880.0,50880.0,"sikalozia basic",59955.0,27.5158,-15.5956,3,"","",2005,"","",61,0,61,0,61,0,2,18340,0.0,0.0,0.0,0.0
"ZMB","ZM",5343.0,50889.0,50889.0,"sikumbi",59971.0,23.6833,-16.6667,3,"","",2007,"","",52,21,52,0,52,0,1,18353,0.40384615384615385,0.0,0.0,0.3809869375907111
"ZMB","ZM",5342.0,53187.0,53187.0,"simalundu",59977.0,26.3395,-17.4188,3,"","",2005,"","",59,0,59,0,59,0,2,18360,0.0,0.0,0.0,0.0
"ZMB","ZM",5342.0,50878.0,50878.0,"simukombo",59951.0,25.267599,-17.4589,3,"","",2005,"","",61,20,61,1,61,0,2,18333,0.32786885245901637,0.01639344262295082,0.0,0.31970509043521467
"ZMB","ZM",5342.0,50877.0,50877.0,"simuumbwe community",59944.0,26.1141,-16.59,3,"","",2005,"","",45,7,45,0,45,0,2,18325,0.15555555555555556,0.0,0.0,0.14675052410901465
"ZMB","ZM",5343.0,50888.0,50888.0,"situnga",59956.0,23.615,-15.565,3,"","",2007,"","",51,34,51,0,51,0,1,18350,0.6666666666666666,0.0,0.0,0.6289308176100628
"ZMB","ZM",5342.0,50874.0,50874.0,"sivubwa basic",59908.0,27.0212,-16.3957,3,"","",2005,"","",59,23,59,0,59,7,2,18304,0.3898305084745763,0.0,0.11864406779661017,0.4360599047118318
"ZMB","ZM",5342.0,50875.0,50875.0,"st patricks basic",59912.0,27.7688,-16.6221,3,"","",2005,"","",61,10,61,1,61,0,2,18309,0.16393442622950818,0.01639344262295082,0.0,0.1675853011718294
"ZMB","ZM",5342.0,50874.0,50874.0,"swan basic",59909.0,26.9839,-16.8019,3,"","",2005,"","",60,5,60,20,60,0,2,18301,0.08333333333333333,0.3333333333333333,0.0,0.3668763102725366
"ZMB","ZM",5342.0,50884.0,50884.0,"syankondobbo",59976.0,27.223101,-17.3242,3,"","",2005,"","",60,3,60,0,60,0,2,18348,0.05,0.0,0.0,0.04716981132075471
"ZMB","ZM",5337.0,50837.0,50837.0,"tamanda",59900.0,32.883999,-13.4377,3,"","",2002,"","",45,12,45,0,45,0,2,18278,0.26666666666666666,0.0,0.0,0.2515723270440251
"ZMB","ZM",5337.0,50837.0,50837.0,"vizenge",59901.0,32.882599,-13.3043,3,"","",2002,"","",51,15,51,4,51,0,2,18263,0.29411764705882354,0.0784313725490196,0.0,0.32969902722465233
