iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
UGA,UG,5123.0,49706.0,49706.0,alerek,,33.7266253,2.7967891,1,,,1998.0,5.0,17.0,64.0,24.0,,,64.0,0,,,64.0,0.0,,,0.0,0.0,3,30941
UGA,UG,5182.0,49765.0,49765.0,alero p/s,17523.0,32.30809,2.16295,3,,,2011.0,,,49.0,0.0,,,49.0,0,,,49.0,0.0,,,,,1,17179
UGA,UG,5199.0,,126.0,aliba,,31.549999,3.22965,4,,,2002.0,5.0,16.0,58.0,40.0,,,58.0,0,,,58.0,0.0,,,0.0,0.0,2,30991
UGA,UG,5199.0,,126.0,aliba,,31.549999,3.22965,4,,,2003.0,6.0,14.0,120.0,80.0,,,120.0,0,,,120.0,0.0,,,0.0,0.0,2,31077
UGA,UG,5199.0,49782.0,49782.0,aliba,59037.0,31.546771,3.273504,1,,,2002.0,,,58.0,40.0,,,58.0,0,,,58.0,0.0,,,,,2,17450
UGA,UG,5199.0,49782.0,49782.0,aliba,59038.0,31.546771,3.273504,1,,,2003.0,,,120.0,80.0,,,120.0,0,,,120.0,0.0,,,,,2,17463
UGA,UG,5124.0,49707.0,49707.0,aliwara,,31.821501,3.15787,3,,,1998.0,10.0,14.0,57.0,34.0,,,57.0,0,,,57.0,0.0,,,0.0,0.0,3,31010
UGA,UG,,,,aloa,,,,99,,,2005.0,5.0,16.0,70.0,13.0,,,70.0,2,,,70.0,0.0,,,0.0,0.0,2,30854
UGA,UG,5131.0,49714.0,49714.0,aloi dem,,33.1773203,2.2735715,1,,,2002.0,5.0,16.0,60.0,21.0,,,60.0,8,,,60.0,0.0,,,0.0,0.0,2,30978
UGA,UG,5229.0,49812.0,49812.0,alos p/s,17922.0,33.55788,1.38752,3,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,18024
UGA,UG,5173.0,49756.0,49756.0,alukat agaira,,,,1,,,2009.0,5.0,18.0,60.0,4.0,,,60.0,0,,,60.0,0.0,,,0.0,0.0,1,29702
UGA,UG,5173.0,49756.0,49756.0,alukat agaira,17583.0,,,1,,,2008.0,,,60.0,4.0,,,60.0,0,,,60.0,0.0,,,,,1,17071
UGA,UG,5218.0,49801.0,49801.0,alukolum gok,,31.9534,2.59318,3,,,1998.0,9.0,13.0,59.0,26.0,,,59.0,6,,,59.0,0.0,,,0.0,0.0,3,31035
UGA,UG,5129.0,49712.0,49712.0,alukperenga p/s,58351.0,31.45231,3.10732,3,,,2011.0,,,50.0,0.0,,,50.0,0,,,50.0,0.0,,,,,1,16279
UGA,UG,5210.0,49793.0,49793.0,alwi,,31.3671,2.46022,3,,,1998.0,9.0,15.0,62.0,26.0,,,62.0,0,,,62.0,6.0,,,0.0,0.0,3,31040
UGA,UG,5219.0,49802.0,49802.0,amaji p/s,59264.0,32.326328,2.22928,3,,,2007.0,,,236.0,71.0,,,236.0,3,,,236.0,0.0,,,,,1,17845
UGA,UG,5126.0,49709.0,49709.0,amilimil,17134.0,33.6004285,2.099169,1,,,2013.0,,,45.0,0.0,,,45.0,0,,,45.0,0.0,,,,,1,16196
