iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,sth_examined,sth_positive,quality,sn
MRT,MR,3226.0,31059.0,31059.0,legneiba,13407.0,-5.9468,15.861876,1,,,2015,,,8.0,6.0,,,287.0,2,,,287.0,0.0,,,287,8,1,9517
MRT,MR,3220.0,31036.0,31036.0,lekseir,13395.0,-13.03729167,20.49275,3,,,2015,,,50.0,3.0,,,50.0,3,,,50.0,3.0,,,50,9,1,9480
MRT,MR,3232.0,31084.0,31084.0,lieourine,,-14.39,17.51,3,,,1994,5.0,14.0,21.0,0.0,,,21.0,0,,,21.0,0.0,,,0,0,3,30604
MRT,MR,3227.0,31067.0,31067.0,lieweynate,13507.0,-9.945111111,17.53361111,3,,,2015,,,142.0,3.0,,,142.0,2,,,142.0,0.0,,,142,5,1,9546
MRT,MR,3227.0,31066.0,31066.0,ligrayere,13492.0,-10.69022222,16.60055556,3,,,2015,,,125.0,8.0,,,126.0,2,,,126.0,0.0,,,126,10,1,9542
MRT,MR,3227.0,31066.0,31066.0,ligreire,13493.0,-10.63025,17.00555556,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,97,8,1,9543
MRT,MR,3227.0,31067.0,31067.0,liweinatt,13508.0,-9.945111111,17.53361111,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,128,7,1,9544
MRT,MR,3226.0,31062.0,31062.0,m'reihim,13478.0,-7.645138889,17.43583333,3,,,2015,,,1.0,0.0,,,122.0,1,,,122.0,0.0,,,122,1,1,9527
MRT,MR,3226.0,31061.0,31061.0,mahmouda,13465.0,-7.6873706,16.3591648,1,,,2015,,,14.0,4.0,,,125.0,7,,,125.0,3.0,,,125,14,1,9524
MRT,MR,3226.0,31061.0,31061.0,mahmouda,13464.0,-7.6873706,16.3591648,1,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,83,13,1,9523
MRT,MR,3220.0,31036.0,31036.0,marchac,13396.0,,,99,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,50,9,1,19671
MRT,MR,3232.0,31084.0,31084.0,mbagnik,,-14.39,17.51,3,,,1994,5.0,14.0,21.0,0.0,,,21.0,0,,,21.0,0.0,,,0,0,3,30603
MRT,MR,3226.0,31062.0,31062.0,mreihima,13479.0,-7.645138889,17.43583333,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,87,1,1,9528
MRT,MR,3230.0,31078.0,31078.0,nbeika,13461.0,-12.28879625,18.09212964,3,,,2015,,,0.0,0.0,,,0.0,0,,,0.0,0.0,,,101,7,1,9572
MRT,MR,3230.0,31080.0,31080.0,nimlane,13498.0,-11.6698299,18.3490213,1,,,2015,,,50.0,1.0,,,50.0,2,,,50.0,0.0,,,50,3,1,9579
