iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,13.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,1,22318,0.0,49,49,48
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,9.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22316,0.0,50,50,48
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,7.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22320,0.0,51,51,48
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,46.0,6.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1,22321,0.0,52,52,48
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,5.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22323,0.0,53,53,48
BEN,BJ,370,3243.0,3243,,,2.930886,9.215667,3,,mapping+lf-tas,2017,8.0,10.0,50.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22317,0.0,54,54,48
BEN,BJ,368,3217.0,3217,,,1.060183,10.17373,3,,mapping+lf-tas,2017,8.0,10.0,124.0,12.0,0.0,0.0,124.0,2.0,0.0,0.0,124.0,0.0,0.0,0.0,1,22271,0.0,55,55,56
BEN,BJ,368,3217.0,3217,,,1.060183,10.17373,3,,mapping+lf-tas,2017,8.0,10.0,125.0,12.0,0.0,0.0,125.0,2.0,0.0,0.0,125.0,0.0,0.0,0.0,1,22270,0.0,56,56,55
BEN,BJ,368,3217.0,3217,,,1.060183,10.17373,3,,mapping+lf-tas,2017,8.0,10.0,123.0,5.0,0.0,0.0,123.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,1,22269,0.0,57,57,55
BEN,BJ,368,3225.0,3225,,,1.119836,10.52666,3,,mapping+lf-tas,2017,8.0,10.0,93.0,1.0,0.0,0.0,93.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1,22275,0.0,58,58,59
BEN,BJ,368,3225.0,3225,,,1.119836,10.52666,3,,mapping+lf-tas,2017,8.0,10.0,93.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1,22276,0.0,59,59,58
BEN,BJ,368,3221.0,3221,,,0.8969111,10.88658,3,,mapping+lf-tas,2017,8.0,10.0,46.0,4.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1,22264,0.0,60,60,61
BEN,BJ,368,3221.0,3221,,,0.8969111,10.88658,3,,mapping+lf-tas,2017,8.0,10.0,48.0,4.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22265,0.0,61,61,60
BEN,BJ,368,3221.0,3221,,,0.8969111,10.88658,3,,mapping+lf-tas,2017,8.0,10.0,50.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1,22274,0.0,62,62,60
BEN,BJ,368,3221.0,3221,,,0.8969111,10.88658,3,,mapping+lf-tas,2017,8.0,10.0,48.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22268,0.0,63,63,60
BEN,BJ,368,3221.0,3221,,,0.8969111,10.88658,3,,mapping+lf-tas,2017,8.0,10.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1,22266,0.0,64,64,60
BEN,BJ,370,3241.0,3241,guina gourou,,2.9500647,9.5632379,1,,mapping,2012,,,89.0,0.0,,,89.0,0.0,,,89.0,0.0,,,1,30728,28339.269551600733,65,65,65
BEN,BJ,369,3230.0,3230,ouidah,,2.0763253,6.3716474,1,,,2005,12.0,17.0,100.0,0.0,,,100.0,4.0,,,100.0,0.0,,,2,29996,21446.72574037079,66,66,66
BEN,BJ,370,3241.0,3241,p?a?r?a?r?a?,50057.0,2.991528,9.810833,3,,,2012,,,93.0,0.0,,,93.0,0.0,,,93.0,0.0,,,1,18696,28339.269551600733,67,67,67
BEN,BJ,376,3275.0,3275,porto novo,,2.6288523,6.4968574,1,,,2005,12.0,17.0,80.0,0.0,,,80.0,0.0,,,80.0,0.0,,,2,29997,63086.14328964711,68,68,68
BEN,BJ,370,3239.0,3239,sakabansi,,3.3829869,10.0397778,1,,mapping,2012,,,47.0,0.0,,,47.0,0.0,,,47.0,0.0,,,1,30727,50679.204006732085,69,69,69
