iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
ZAF,ZA,4469.0,43306.0,43306.0,ga iseraele primary school,,25.5508,-25.8694,3,school,mapping,2017.0,5.0,16.0,35,0,0.0,0.0,35,11,0.0,0.0,35,0,0.0,0.0,1,36660,0.0,0.3142857142857143,0.0,0.2964959568733153,4194.452788416131,62,62,62
ZAF,ZA,4469.0,43306.0,43306.0,gaetsalwe primary school,,25.0834,-25.7428,3,school,mapping,2017.0,5.0,16.0,27,0,0.0,0.0,27,18,0.0,0.0,27,0,0.0,0.0,1,36661,0.0,0.6666666666666666,0.0,0.6289308176100628,21728.732815737767,63,63,63
ZAF,ZA,4471.0,43314.0,43314.0,gelukshoop,56804.0,20.1361021,-33.9652213,1,,,2001.0,,,0,0,,,27,0,,,27,8,,,2,18251,,0.0,0.2962962962962963,,26778.751059410788,64,64,64
ZAF,ZA,4469.0,43306.0,43306.0,george madoda primary school,,25.4444,-26.6847,3,school,mapping,2017.0,5.0,16.0,49,4,25.0,0.0,49,10,0.0,0.0,49,0,0.0,0.0,1,36662,0.0816326530612244,0.2040816326530612,0.0,0.2538250571695755,21056.012023788542,65,65,65
ZAF,ZA,4465.0,43283.0,43283.0,glenstatia primary school,,28.285,-25.7897,3,school,mapping,2017.0,5.0,16.0,25,1,100.0,0.0,25,0,0.0,0.0,25,0,0.0,0.0,1,36364,0.04,0.0,0.0,0.0377358490566037,11574.239444133507,66,66,66
ZAF,ZA,4469.0,43304.0,43304.0,goakganya primary school,,27.9787,-25.441,3,school,mapping,2017.0,5.0,16.0,50,2,100.0,0.0,50,15,0.0,0.0,50,0,0.0,0.0,1,36634,0.04,0.3,0.0,0.3094339622641509,3161.155162829259,67,67,67
ZAF,ZA,4466.0,43287.0,43287.0,gobhela,56844.0,30.58557,-30.54033,1,,,0.0,,,166,80,,,166,103,,,166,158,,,3,18158,0.4819277108433735,0.6204819277108434,0.9518072289156626,0.9344570222101768,29190.968803298027,68,68,68
ZAF,ZA,4469.0,43305.0,43305.0,goedgevonden primary school,,26.9,-26.1572,3,school,mapping,2017.0,5.0,16.0,49,4,25.0,0.0,49,11,0.0,0.0,49,0,0.0,0.0,1,36645,0.0816326530612244,0.2244897959183673,0.0,0.2715063692015119,32885.23264354338,69,69,69
ZAF,ZA,4463.0,43267.0,43267.0,gogela primary school,,29.2348,-30.6397,3,school,mapping,2017.0,5.0,15.0,37,0,0.0,0.0,37,6,0.0,0.0,37,0,0.0,0.0,1,36279,0.0,0.1621621621621621,0.0,0.1529831718510963,13683.749115320863,70,70,70
ZAF,ZA,4469.0,43305.0,43305.0,gontse primary school,,25.9673,-27.223,3,school,mapping,2017.0,5.0,16.0,49,2,0.0,0.0,49,14,14.29,0.0,49,0,0.0,0.0,1,36646,0.0408163265306122,0.2857142857142857,0.0,0.2970460421365311,12840.36487989202,71,71,71
ZAF,ZA,4465.0,43280.0,43280.0,greenfields primary school,,28.1322,-26.392,3,school,mapping,2017.0,5.0,16.0,49,1,0.0,0.0,49,3,0.0,0.0,49,0,0.0,0.0,1,36324,0.0204081632653061,0.0612244897959183,0.0,0.0758331827147493,4977.839636913484,72,72,72
