iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
ZMB,ZM,5343.0,53189.0,53189.0,namasheshe,59953.0,24.549999,-14.8833,3,,,2007,,,51,37,,,51,1,,,51,0,,,1,18362,25005.55333901779,73,73,73
ZMB,ZM,5335.0,50823.0,50823.0,nanga basic,59960.0,27.552099,-15.4658,3,,,2005,,,60,9,,,60,2,,,60,0,,,2,18259,2488.959117714523,74,74,74
ZMB,ZM,5342.0,50878.0,50878.0,nazibula community,59950.0,25.5861,-16.5805,3,,,2005,,,60,2,,,60,0,,,60,0,,,2,18336,58787.04795287586,75,75,75
ZMB,ZM,5342.0,53185.0,53185.0,ngandu basic,59870.0,28.126699,-16.1422,3,,,2005,,,64,1,,,64,0,,,64,0,,,2,18356,58481.74213119618,76,76,76
ZMB,ZM,5335.0,50876.0,50876.0,ngoma basic,59925.0,25.57,-15.5475,3,,,2005,,,61,23,,,61,1,,,61,0,,,2,18319,57875.39012027504,77,77,77
ZMB,ZM,5337.0,50837.0,50837.0,nkhoto,59897.0,32.8255,-13.2578,3,,,2002,,,17,4,,,17,4,,,17,0,,,2,18262,3452.638080247272,78,78,78
ZMB,ZM,5337.0,50837.0,50837.0,nsingo,59898.0,32.6115,-13.7345,3,,,2002,,,69,39,,,69,1,,,69,1,,,2,18267,8181.83789275045,79,79,79
ZMB,ZM,5343.0,50886.0,50886.0,nyango,59945.0,24.5667,-14.6667,3,,,2007,,,54,33,,,54,0,,,54,0,,,1,18349,25005.55333901779,80,80,80
ZMB,ZM,5337.0,50837.0,50837.0,nyaviombo,59899.0,32.571899,-13.4904,3,,,2002,,,52,24,,,52,2,,,52,0,,,2,18274,4661.054198487761,81,81,81
ZMB,ZM,5342.0,50875.0,50875.0,siakazembwe community,59911.0,27.6868,-16.5927,3,,,2005,,,65,0,,,65,1,,,65,0,,,2,18307,9746.17834706877,82,82,82
ZMB,ZM,5342.0,50877.0,50877.0,siamankuli basic,59943.0,26.265301,-16.4095,3,,,2005,,,60,3,,,60,0,,,60,0,,,2,18327,4006.8873906644903,83,83,83
ZMB,ZM,5339.0,53177.0,53177.0,siangweemu,59903.0,28.662701,-15.9778,3,,,2005,,,62,0,,,62,1,,,62,0,,,2,18355,46421.84590890504,84,84,84
ZMB,ZM,5335.0,50876.0,50876.0,siantete,59926.0,26.3678,-16.2838,3,,,2005,,,61,4,,,61,0,,,61,0,,,2,18310,0.0,85,85,65
ZMB,ZM,5342.0,50874.0,50874.0,sibanyati basic,59907.0,26.806299,-16.8305,3,,,2005,,,59,7,,,59,3,,,59,0,,,2,18303,20048.262727061083,86,86,86
ZMB,ZM,5335.0,50876.0,50876.0,sichimbwali basic,59927.0,26.3393,-16.2852,3,,,2005,,,60,5,,,60,0,,,60,0,,,2,18315,3176.757258660693,87,87,87
ZMB,ZM,5342.0,53186.0,53186.0,sikalonga basic,59968.0,27.2344,-16.959,3,,,2005,,,61,3,,,61,0,,,61,13,,,2,18357,19744.41887169245,88,88,88
ZMB,ZM,5342.0,50880.0,50880.0,sikalozia basic,,27.5158,-15.5956,3,school,mapping,2013,10.0,15.0,30,1,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,28458,0.0,89,89,90
ZMB,ZM,5342.0,50880.0,50880.0,sikalozia basic,59955.0,27.5158,-15.5956,3,,,2005,,,61,0,,,61,0,,,61,0,,,2,18340,0.0,90,90,89
ZMB,ZM,5343.0,50889.0,50889.0,sikumbi,59971.0,23.6833,-16.6667,3,,,2007,,,52,21,,,52,0,,,52,0,,,1,18353,109380.18070912866,91,91,91
ZMB,ZM,5342.0,53187.0,53187.0,simalundu,59977.0,26.3395,-17.4188,3,,,2005,,,59,0,,,59,0,,,59,0,,,2,18360,31120.960040909566,92,92,92
ZMB,ZM,5342.0,50878.0,50878.0,simukombo,59951.0,25.267599,-17.4589,3,,,2005,,,61,20,,,61,1,,,61,0,,,2,18333,20178.515712138418,93,93,93
ZMB,ZM,5342.0,50877.0,50877.0,simuumbwe community,59944.0,26.1141,-16.59,3,,,2005,,,45,7,,,45,0,,,45,0,,,2,18325,20678.495153877466,94,94,94
ZMB,ZM,5343.0,50888.0,50888.0,situnga,59956.0,23.615,-15.565,3,,,2007,,,51,34,,,51,0,,,51,0,,,1,18350,20656.698870343804,95,95,95
ZMB,ZM,5342.0,50874.0,50874.0,sivubwa basic,59908.0,27.0212,-16.3957,3,,,2005,,,59,23,,,59,0,,,59,7,,,2,18304,12061.189714215343,96,96,96
ZMB,ZM,5342.0,50875.0,50875.0,st patricks basic,59912.0,27.7688,-16.6221,3,,,2005,,,61,10,,,61,1,,,61,0,,,2,18309,9746.17834706877,97,97,97
ZMB,ZM,5342.0,50874.0,50874.0,swan basic,59909.0,26.9839,-16.8019,3,,,2005,,,60,5,,,60,20,,,60,0,,,2,18301,20048.262727061083,98,98,98
ZMB,ZM,5342.0,50884.0,50884.0,syankondobbo,59976.0,27.223101,-17.3242,3,,,2005,,,60,3,,,60,0,,,60,0,,,2,18348,36210.18001380313,99,99,99
ZMB,ZM,5337.0,50837.0,50837.0,tamanda,59900.0,32.883999,-13.4377,3,,,2002,,,45,12,,,45,0,,,45,0,,,2,18278,3732.425174516847,100,100,100
ZMB,ZM,5337.0,50837.0,50837.0,vizenge,59901.0,32.882599,-13.3043,3,,,2002,,,51,15,,,51,4,,,51,0,,,2,18263,8287.89588863308,101,101,101
