iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
CIV,CI,1623.0,15396.0,15396.0,epp assoumou kouassikro,,-3.7877,7.58323,3,school,mapping,2014.0,8.0,12.0,31,16,0.0,0.0,31,0,0.0,0.0,31,0,0.0,0.0,1,24734,7120.752353869156,78,78,78
CIV,CI,1614.0,15365.0,15365.0,epp attiakro,,-5.25716,7.44654,3,school,mapping,2012.0,,,30,8,0.0,0.0333,30,0,0.0,0.0,30,0,0.0,0.0,1,24145,0.0,79,79,80
CIV,CI,1614.0,15365.0,15365.0,epp attiakro,,-5.25716,7.44654,3,school,sentinel site,2013.0,5.0,13.0,125,39,0.008,0.0,125,0,0.0,0.0,125,2,0.0,0.0,1,24142,0.0,80,80,79
CIV,CI,1614.0,15365.0,15365.0,epp attiakro,,-5.25716,7.44654,3,school,sentinel site,2016.0,6.0,15.0,120,4,0.0,0.0,120,0,0.0,0.0,120,8,0.0,0.0,1,24143,0.0,81,81,79
CIV,CI,1614.0,15365.0,15365.0,epp attiakro,,-5.25716,7.44654,3,school,sentinel site,2017.0,5.0,15.0,120,4,0.0,0.0,120,0,0.0,0.0,120,0,0.0,0.0,1,24144,0.0,82,82,79
CIV,CI,1611.0,15347.0,15347.0,epp attien kouassikro,,-4.87074,7.10038,3,school,mapping,2014.0,9.0,14.0,32,4,0.0,0.0,32,0,0.0,0.0,32,1,0.0,0.0312,1,23885,2267.9517551753484,83,83,83
CIV,CI,1609.0,15340.0,15340.0,epp avenue 2,,-4.003339,5.31437,3,school,mapping,2014.0,7.0,13.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23858,786.5809348761612,84,84,84
CIV,CI,1609.0,15340.0,15340.0,epp avenue de cote d'ivoire,,-3.98246,5.30199,3,school,mapping,2014.0,7.0,12.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,23859,157.77615883434905,85,85,85
CIV,CI,1613.0,15356.0,15356.0,epp aviation,,-8.02128,6.41193,3,school,mapping,2014.0,7.0,11.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,24024,5885.86668248076,86,86,86
CIV,CI,1623.0,15395.0,15395.0,epp bad,,-4.34312,7.45684,3,school,mapping,2014.0,7.0,12.0,32,0,0.0,0.0,32,0,0.0,0.0,32,0,0.0,0.0,1,24720,609.2212447426609,87,87,87
