iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,sentinel site,2010.0,5.0,20.0,431,4,0.0,0.0,431,68,0.0,0.0162,431,9,0.0,0.0,1,23316,0.0092807424593967,0.1577726218097447,0.0208816705336426,0.172653783342753,0.0,54,54,51
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,sentinel site,2011.0,6.0,18.0,359,0,0.0,0.0,359,55,0.0,0.0251,359,4,0.0,0.0,1,23317,0.0,0.1532033426183844,0.011142061281337,0.1534324555356242,0.0,55,55,51
BDI,BI,704.0,6384.0,6384.0,gatwe,,29.4858333,-3.5577778,1,school,sentinel site,2007.0,5.0,18.0,300,3,0.0,0.0,300,38,0.0,0.0033,300,9,0.0,0.0,1,23313,0.01,0.1266666666666666,0.03,0.1522056603773584,0.0,56,56,51
BDI,BI,704.0,6384.0,6384.0,gatwe,10292.0,29.4858333,-3.5577778,1,,,2014.0,,,50,3,,,50,10,,,50,4,,,1,18530,0.06,0.2,0.08,0.2907169811320754,0.0,57,57,51
BDI,BI,716.0,6415.0,6415.0,giharo,,30.2382911,-3.7733787,1,school,mapping,2014.0,13.0,14.0,50,4,0.0,0.0,50,1,0.0,0.0,50,0,0.0,0.0,1,23591,0.08,0.02,0.0,0.0928301886792452,9557.30056995558,58,58,58
BDI,BI,708.0,6395.0,6395.0,gihogazi ii,50198.0,29.9971769,-3.1552575,1,,,2007.0,,,60,4,,,60,24,,,60,4,,,1,2128,0.0666666666666666,0.4,0.0666666666666666,0.450314465408805,2314.031690229943,59,59,59
BDI,BI,708.0,6395.0,6395.0,gikombe,10335.0,29.7630556,-4.0944444,1,,,2014.0,,,50,1,,,50,12,,,50,3,,,1,18593,0.02,0.24,0.06,0.2829132075471697,8239.3890796118,60,60,60
BDI,BI,707.0,6390.0,6390.0,gisebuzi,,29.8428,-3.3707000000000003,3,school,mapping,2014.0,13.0,14.0,50,10,0.0,0.0,50,21,0.0,0.0,50,18,0.0,0.0,1,23399,0.2,0.42,0.36,0.6632452830188678,0.0,61,61,62
BDI,BI,707.0,6390.0,6390.0,gisebuzi,10229.0,29.8428,-3.3707000000000003,3,,,2014.0,,,50,10,,,50,20,,,50,18,,,1,2192,0.2,0.4,0.36,0.6535849056603773,0.0,62,62,61
BDI,BI,708.0,6394.0,6394.0,gisenyi,,30.2032,-3.0966,1,school,mapping,2014.0,12.0,16.0,50,1,0.0,0.0,50,8,0.0,0.0,50,0,0.0,0.0,1,23423,0.02,0.16,0.0,0.1667924528301886,14038.701295041272,63,63,63
