iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,shortest,id,src,dst
SLE,SL,4361.0,42263.0,42263.0,school in bureh kasseh,,-12.499444,8.269722,3,,,2008.0,8.0,16.0,43,27,,,43,4,,,43,13,,,1,29326,267.5375280066967,57,57,57
SLE,SL,4360.0,42260.0,42260.0,school in bureh kasseh,,-11.660833,8.63025,3,,,2008.0,8.0,16.0,87,21,,,87,6,,,87,2,,,1,29341,433.1519579833785,58,58,58
SLE,SL,4360.0,42257.0,42257.0,school in bureh kasseh,,-12.832083,9.251778,3,,,2008.0,8.0,16.0,49,8,,,49,4,,,49,0,,,1,29315,10514.9218185956,59,59,59
SLE,SL,4361.0,42264.0,42264.0,school in dasse,,-11.553611,7.553611,3,,,2008.0,8.0,16.0,55,14,,,55,12,,,55,2,,,1,29336,59.392801437163214,60,60,60
SLE,SL,4359.0,42253.0,42253.0,school in dasse,,-10.813333,7.918056,3,,,2008.0,8.0,16.0,57,30,,,57,0,,,57,0,,,1,29356,90.41699926959973,61,61,61
SLE,SL,4359.0,42255.0,42255.0,school in dasse,,-10.962167,8.622861,3,,,2008.0,8.0,16.0,60,8,,,60,3,,,60,0,,,1,29348,2599.3709259630773,62,62,62
SLE,SL,4360.0,42258.0,42258.0,school in dasse,,-11.381944,9.152778,3,,,2008.0,8.0,16.0,81,77,,,81,7,,,81,1,,,1,29364,1075.0458847351902,63,63,63
SLE,SL,4361.0,42262.0,42262.0,school in dea,,-12.229167,7.449167,3,,,2008.0,8.0,16.0,51,26,,,51,1,,,51,6,,,1,29334,186.99538163308858,64,64,64
SLE,SL,4359.0,42253.0,42253.0,school in dea,,-10.901111,7.922778,3,,,2008.0,8.0,16.0,35,17,,,35,0,,,35,0,,,1,29358,9785.80394825826,65,65,65
SLE,SL,4361.0,42263.0,42263.0,school in dea,,-11.946944,8.168333,3,,,2008.0,8.0,16.0,61,26,,,61,4,,,61,5,,,1,29361,21015.024882213165,66,66,66
SLE,SL,4359.0,42254.0,42254.0,school in dea,,-11.475,8.442,3,,,2008.0,8.0,16.0,48,17,,,48,7,,,48,1,,,1,29337,7096.22935964973,67,67,67
SLE,SL,4361.0,42264.0,42264.0,school in folosaba,,-11.571944,7.435556,3,,,2008.0,8.0,16.0,55,33,,,55,11,,,55,3,,,1,29362,13411.2478876165,68,68,68
SLE,SL,4361.0,42261.0,42261.0,school in folosaba,,-11.995278,7.658889,3,,,2008.0,8.0,16.0,58,36,,,58,11,,,58,6,,,1,29317,0.0,69,69,70
SLE,SL,4361.0,42261.0,42261.0,school in folosaba,,-11.995278,7.658889,3,,,2008.0,8.0,16.0,45,5,,,45,1,,,45,1,,,1,29350,0.0,70,70,69
SLE,SL,4361.0,42261.0,42261.0,school in folosaba,,-11.995278,7.658889,3,,,2008.0,8.0,16.0,56,3,,,56,1,,,56,0,,,1,29327,0.0,71,71,69
SLE,SL,4360.0,42257.0,42257.0,school in folosaba,,-12.844944,9.133806,3,,,2008.0,8.0,16.0,47,12,,,47,10,,,47,0,,,1,29340,9131.470266518576,72,72,72
SLE,SL,4361.0,42261.0,42261.0,school in gallines  perri,,-11.657778,7.839444,3,,,2008.0,8.0,16.0,34,5,,,34,4,,,34,0,,,1,29319,1204.4440658097176,73,73,73
SLE,SL,4360.0,42259.0,42259.0,school in gallines  perri,,-12.682667,8.901333,3,,,2008.0,8.0,16.0,57,28,,,57,6,,,57,1,,,1,29353,3438.9003674767496,74,74,74
SLE,SL,4360.0,42256.0,42256.0,school in gallines  perri,,-12.015778,9.169944,3,,,2008.0,8.0,16.0,83,11,,,83,5,,,83,1,,,1,29325,382.53729700671187,75,75,75
SLE,SL,4360.0,42258.0,42258.0,school in gallines  perri,,-10.956389,9.533889,3,,,2008.0,8.0,16.0,54,35,,,54,2,,,54,0,,,1,29320,63974.83678211641,76,76,76
SLE,SL,4361.0,42262.0,42262.0,school in gbense,,-12.142778,7.609444,3,,,2008.0,8.0,16.0,55,39,,,55,0,,,55,10,,,1,29354,585.5108200128963,77,77,77
SLE,SL,4362.0,42265.0,42265.0,school in gbense,,-13.0635,8.241972,3,,,2008.0,8.0,16.0,38,17,,,38,5,,,38,3,,,1,29359,368.00994471283616,78,78,78
SLE,SL,4359.0,42255.0,42255.0,school in gbense,,-11.012194,8.702083,3,,,2008.0,8.0,16.0,62,5,,,62,2,,,62,0,,,1,29335,8017.968592939134,79,79,79
SLE,SL,4360.0,42258.0,42258.0,school in gbense,,-11.702278,9.454667,3,,,2008.0,8.0,16.0,33,30,,,33,0,,,33,0,,,1,29346,54.89538099502442,80,80,80
SLE,SL,4361.0,42261.0,42261.0,school in impere,,-11.650556,7.570556,3,,,2008.0,8.0,16.0,59,5,,,59,3,,,59,2,,,1,29338,10914.589593609477,81,81,81
SLE,SL,4359.0,42253.0,42253.0,school in impere,,-10.929722,8.030833,3,,,2008.0,8.0,16.0,49,25,,,49,0,,,49,0,,,1,29321,12556.79025997071,82,82,82
SLE,SL,4359.0,42255.0,42255.0,school in impere,,-10.999306,8.619,3,,,2008.0,8.0,16.0,58,9,,,58,4,,,58,0,,,1,29345,4157.086681520312,83,83,83
