iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,asc_examined,asc_positive,tt_examined,tt_positive,quality,sn,hk_prevalence,asc_prevalence,tt_prevalence,sth_prevalence,shortest,id,src,dst
AGO,AO,249,2050,2050,quilengues 2,,13.91604,-8.75398,3,,,2010,0,80,19,3,19,2,19,3,1,29934,0.1578947368421052,0.1052631578947368,0.1578947368421052,0.3448162034731944,14174.87409399316,133,133,133
AGO,AO,265,2192,2192,quima fumba,,14.91502,-5.9834,3,,,2014,5,23,30,2,29,30,30,5,1,20695,0.0666666666666666,,0.1666666666666666,,8491.495316218514,134,134,134
AGO,AO,265,2205,2205,quimanga,,15.10275,-6.04781,3,,,2014,5,23,30,0,30,30,29,7,1,20697,0.0,1.0,0.2413793103448276,0.9433962264150942,4592.305399417948,135,135,135
AGO,AO,265,2192,2192,quimbango,,15.51899,-7.92084,3,,,2014,5,23,30,2,30,11,30,5,1,20702,0.0666666666666666,0.3666666666666666,0.1666666666666666,0.4786862334032145,21913.669740301528,136,136,136
AGO,AO,265,2192,2192,quimbengui teca,,15.94355,-7.87871,3,,,2014,5,23,30,8,30,26,30,13,1,20703,0.2666666666666666,0.8666666666666667,0.4333333333333333,0.8911250873515023,14435.746723561158,137,137,137
AGO,AO,265,2202,2202,quimuxona,,14.99625,-7.57924,3,,,2014,5,23,30,6,30,11,30,0,1,20714,0.2,0.3666666666666666,0.0,0.4654088050314464,6573.288795969645,138,138,138
AGO,AO,249,2050,2050,quirindo,,13.62522,-8.60425,3,,,2010,0,80,80,0,80,4,80,9,1,29948,0.0,0.05,0.1125,0.1479952830188679,2271.426313894323,139,139,139
AGO,AO,265,2203,2203,quitalabanzo,,15.32064,-6.0608,3,,,2014,5,23,30,11,30,1,30,0,1,20726,0.3666666666666666,0.0333333333333333,0.0,0.3658280922431864,24298.9541071274,140,140,140
AGO,AO,265,2200,2200,quitamba,,15.39215,-7.22383,3,,,2014,5,23,30,1,30,18,30,0,1,20727,0.0333333333333333,0.6,0.0,0.5786163522012577,16701.887481461403,141,141,141
AGO,AO,249,2050,2050,santana,,13.64072,-8.58808,3,,,2010,0,80,83,0,83,17,83,5,1,29939,0.0,0.2048192771084337,0.0602409638554216,0.2384167266930874,2508.2578056426432,142,142,142
AGO,AO,265,2193,2193,sanzala soldado,,16.21186,-6.5182400000000005,3,,,2014,5,23,30,8,30,9,30,1,1,20737,0.2666666666666666,0.3,0.0333333333333333,0.4752620545073375,1463.7122057474373,143,143,143
AGO,AO,249,2050,2050,sassa caria i,,13.59818,-8.5849705,3,,,2010,0,80,61,1,61,6,61,1,1,29944,0.0163934426229508,0.0983606557377049,0.0163934426229508,0.120453104170551,872.283103412562,144,144,144
AGO,AO,249,2050,2050,sassa caria ii,,13.59035,-8.5852699,3,,,2010,0,80,7,0,7,1,7,1,1,29940,0.0,0.1428571428571428,0.1428571428571428,0.2502887947631882,872.283103412562,145,145,145
AGO,AO,249,2050,2050,sassa parque,,13.69416,-8.55742,3,,,2010,0,80,36,1,36,7,36,5,1,29947,0.0277777777777777,0.1944444444444444,0.1388888888888889,0.3071658966793488,2883.451105678505,146,146,146
AGO,AO,249,2050,2050,talelo,,13.79967,-8.53289,3,,,2010,0,80,37,4,37,4,37,7,1,29935,0.1081081081081081,0.1081081081081081,0.1891891891891892,0.3349277306304196,4977.307576929012,147,147,147
AGO,AO,249,2050,2050,teresa afonso,,14.22051,-8.61998,3,,,2010,0,80,77,2,77,15,77,9,1,29942,0.0259740259740259,0.1948051948051948,0.1168831168831168,0.2899891631963284,878.4327341490492,148,148,148
AGO,AO,265,2190,2190,terra mae,,14.98949,-5.99983,3,,,2014,5,23,30,1,30,3,30,4,1,20742,0.0333333333333333,0.1,0.1333333333333333,0.2320754716981131,8491.495316218514,149,149,149
AGO,AO,265,2203,2203,tita,,14.88654,-8.14902,3,,,2014,5,23,15,6,15,7,15,0,1,20743,0.4,0.4666666666666667,0.0,0.6415094339622641,0.0,150,150,151
AGO,AO,265,2203,2203,tita,,14.88654,-8.14902,3,,,2014,5,23,15,5,15,6,15,0,1,20493,0.3333333333333333,0.4,0.0,0.5660377358490566,0.0,151,151,150
AGO,AO,265,2201,2201,tocoista,,16.04766,-7.335,3,,,2014,5,23,30,0,29,16,30,3,1,20744,0.0,0.5517241379310345,0.1,0.5627846454131424,17129.061873724608,152,152,152
AGO,AO,265,2201,2201,tuti,,16.17751,-6.40103,3,,,2014,5,23,30,0,29,23,30,4,1,20748,0.0,0.7931034482758621,0.1333333333333333,0.7742355237475601,8426.787547240003,153,153,153
AGO,AO,249,2050,2050,vida & sacrificio,,14.0442,-8.6477098,3,,,2010,0,80,61,10,61,10,61,7,1,29929,0.1639344262295081,0.1639344262295081,0.1147540983606557,0.3596303006992605,2814.9058349589386,154,154,154
AGO,AO,265,2198,2198,voge,,15.07061,-7.1676400000000005,3,,,2014,5,23,30,4,30,25,30,13,1,20749,0.1333333333333333,0.8333333333333334,0.4333333333333333,0.8661774982529697,14967.522207575817,155,155,155
AGO,AO,265,2203,2203,wamba,,15.90507,-6.62415,3,,,2014,5,23,30,12,30,2,30,0,1,20750,0.4,0.0666666666666666,0.0,0.4150943396226415,23708.341826583317,156,156,156
AGO,AO,265,2200,2200,wando,,14.82341,-7.53504,3,,,2014,5,23,30,8,30,19,30,2,1,20751,0.2666666666666666,0.6333333333333333,0.0666666666666666,0.706638714185884,17610.03679375523,157,157,157
AGO,AO,265,2201,2201,zanda,,14.98111,-7.52266,3,,,2014,5,23,30,0,30,25,30,4,1,20754,0.0,0.8333333333333334,0.1333333333333333,0.8071278825995806,6573.288795969645,158,158,158
