iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
SEN,SN,4129.0,40202.0,40202.0,ndiolof?a.ne bourabou,56612.0,-15.639861,13.191972,3,,,2013.0,,,50,5,,,50,2,,,50,0,,,1,13508,POINT (-1741021.362597578 1481673.150037554),0.0,74,74,75,False
SEN,SN,4129.0,40202.0,40202.0,ndiolofene bourabou,,-15.639861,13.191972,3,,,2013.0,5.0,20.0,50,5,,,50,2,,,50,0,,,1,29620,POINT (-1741021.362597578 1481673.150037554),0.0,75,75,74,False
SEN,SN,4131.0,40220.0,40220.0,ndioukhane,,-16.852736,14.723722,3,,,2013.0,5.0,20.0,50,0,,,50,8,,,50,6,,,1,29644,POINT (-1876037.98999347 1657380.518374791),8716.376872133276,76,76,298,True
SEN,SN,4128.0,40197.0,40197.0,ndombo allarba,,-15.699166,16.434722999999998,3,,,1990.0,1.0,99.0,238,0,,,238,4,,,238,0,,,3,30716,POINT (-1747623.164999074 1855121.453963623),2860.9877201433133,77,77,299,True
SEN,SN,4123.0,40175.0,40175.0,ndoubor,,-16.081333,14.211083,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29562,POINT (-1790165.800837067 1598444.732541839),5874.042608604815,78,78,300,True
SEN,SN,4123.0,40175.0,40175.0,ngar naybelli,,-15.873194,14.259389,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29604,POINT (-1766995.873342845 1603992.479460876),7704.208968030102,79,79,301,True
SEN,SN,4119.0,40157.0,40157.0,nimzath kawsara,,-17.374194,14.791278,3,,,2013.0,5.0,20.0,50,0,,,50,31,,,50,39,,,1,29576,POINT (-1934086.429023549 1665157.356019252),2137.7791320071424,80,80,302,True
SEN,SN,4127.0,40196.0,40196.0,ore fonde,,-13.7260205,16.0442663,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29616,POINT (-1527973.612678034 1809849.620268249),5858.525348175379,81,81,303,True
SEN,SN,4119.0,40157.0,40157.0,pau 14 (quatorze),,-17.334111,14.771458,3,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,1,,,1,29584,POINT (-1929624.409874082 1662875.488501605),1433.2830184887707,82,82,304,True
SEN,SN,4119.0,40157.0,40157.0,pikine,,-17.3937536,14.7589446,1,,,2013.0,5.0,20.0,50,1,,,50,27,,,50,27,,,1,29589,POINT (-1936263.793735669 1661434.933693963),726.2933892345329,83,83,305,True
SEN,SN,4119.0,40157.0,40157.0,pikine ancien,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,124,0,,,124,47,,,124,67,,,3,30713,POINT (-1935907.838531908 1662068.019770387),0.0,84,84,85,False
SEN,SN,4119.0,40157.0,40157.0,pikine irregulier,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,111,0,,,111,53,,,111,51,,,3,30715,POINT (-1935907.838531908 1662068.019770387),0.0,85,85,84,False
SEN,SN,4119.0,40157.0,40157.0,pikine planifie,,-17.390556,14.764444,3,,,1986.0,0.0,5.0,114,1,,,114,37,,,114,27,,,3,29151,POINT (-1935907.838531908 1662068.019770387),0.0,86,86,84,False
SEN,SN,4119.0,40152.0,40152.0,quartier aly kane,56620.0,-17.4676861,14.716677,2,,,2013.0,,,50,0,,,50,30,,,50,38,,,1,13421,POINT (-1944493.921988743 1656569.658712972),0.0,87,87,1,False
SEN,SN,4119.0,40157.0,40157.0,quartier aly kane,,-17.383486,14.775028,3,,,2013.0,5.0,20.0,50,0,,,50,30,,,50,38,,,1,29577,POINT (-1935120.809732 1663286.485588883),1200.6677631078944,88,88,310,True
SEN,SN,4128.0,40200.0,40200.0,richard toll,16244.0,-15.6940454,16.4588779,1,,,2010.0,,,0,0,,,0,0,,,0,0,,,1,19811,POINT (-1747053.142414517 1857925.081076473),1401.8577450590594,89,89,311,True
SEN,SN,4121.0,40170.0,40170.0,saroudia,,-16.429792,13.65525,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29598,POINT (-1828956.0792794 1534693.682921044),2724.0879840995185,90,90,312,True
SEN,SN,4122.0,40174.0,40174.0,seane,,-15.151472,14.005458,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29602,POINT (-1686654.147808542 1574842.73766294),10850.28913242238,91,91,313,True
SEN,SN,4129.0,40183.0,40183.0,sindima,,-15.874583,12.573722,3,,,2013.0,5.0,20.0,52,21,,,52,0,,,52,0,,,1,29569,POINT (-1767150.496115557 1411072.341507222),1583.6870637031102,92,92,314,True
SEN,SN,4127.0,40196.0,40196.0,sinthiou boumack,,-13.1365521,15.3688083,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29617,POINT (-1462354.290551309 1731740.965796801),77513.52812141916,93,93,315,True
SEN,SN,4131.0,40215.0,40215.0,somone,,-17.074614,14.4850425,1,,,2013.0,5.0,20.0,50,0,,,50,9,,,50,7,,,1,29631,POINT (-1900737.3359717 1629923.682722412),14106.843670754286,94,94,316,True
SEN,SN,4129.0,40183.0,40183.0,"taa""a?a3ba",56707.0,-15.468889,12.850806,3,,,2013.0,,,51,6,,,51,0,,,51,0,,,1,13482,POINT (-1721988.846617671 1442692.310022783),0.0,95,95,97,False
SEN,SN,4119.0,40157.0,40157.0,"taa""a?a3f ii",56680.0,-17.362125,14.764583,3,,,2013.0,,,50,0,,,50,32,,,50,26,,,1,13434,POINT (-1932742.914089165 1662084.021535239),0.0,96,96,99,False
SEN,SN,4129.0,40183.0,40183.0,taiba,,-15.468889,12.850806,3,,,2013.0,5.0,20.0,51,6,,,51,0,,,51,0,,,1,29628,POINT (-1721988.846617671 1442692.310022783),0.0,97,97,95,False
SEN,SN,4131.0,40221.0,40221.0,taiba ndiaye 2,,-16.8783167,15.0394223,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29550,POINT (-1878885.620491605 1693743.837656383),9122.69931583916,98,98,320,True
SEN,SN,4119.0,40157.0,40157.0,taif ii,,-17.362125,14.764583,3,,,2013.0,5.0,20.0,50,0,,,50,32,,,50,26,,,1,29554,POINT (-1932742.914089165 1662084.021535239),0.0,99,99,96,False
SEN,SN,4130.0,40212.0,40212.0,tambacounda,16247.0,-13.6710059,13.7725888,1,,,2010.0,,,0,0,,,0,0,,,0,0,,,1,13511,POINT (-1521849.415419839 1548139.088562255),72217.47405605031,100,100,322,True
SEN,SN,4131.0,40216.0,40216.0,thiafoura,,-16.233418,14.984458,3,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29637,POINT (-1807095.825594361 1687409.044860146),25265.522661960484,101,101,323,True
SEN,SN,4119.0,40157.0,40157.0,thiaroye sur mer,,-17.4263935,14.6689456,1,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,11,,,1,29586,POINT (-1939897.250783212 1651076.598021669),0.0,102,102,103,False
SEN,SN,4119.0,40157.0,40157.0,thiaroye sur mer,,-17.4263935,14.6689456,1,,,2013.0,5.0,20.0,50,0,,,50,18,,,50,22,,,1,29587,POINT (-1939897.250783212 1651076.598021669),0.0,103,103,102,False
SEN,SN,4119.0,40157.0,40157.0,thiaroye tally diallo,,-17.3745346,14.7562073,1,,,2013.0,5.0,20.0,50,0,,,50,20,,,50,15,,,1,29541,POINT (-1934124.344442113 1661119.824100213),1066.3187458625862,104,104,326,True
SEN,SN,4127.0,40196.0,40196.0,thilogne,,-13.594313,15.9650839,1,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29567,POINT (-1513312.000844379 1800679.639219224),9115.000987225494,105,105,327,True
SEN,SN,4131.0,40218.0,40218.0,thionakh thiapong,,-16.9358604,14.7910052,1,,,2013.0,5.0,20.0,50,0,,,50,11,,,50,0,,,1,29548,POINT (-1885291.355873967 1665125.947266266),0.0,106,106,11,False
SEN,SN,4123.0,40177.0,40177.0,touba sanokho,,-16.099611,14.081611,4,,,2013.0,5.0,20.0,50,0,,,50,0,,,50,0,,,1,29608,POINT (-1792200.498489786 1583581.230874279),7219.7645299503865,107,107,329,True
SEN,SN,4119.0,40157.0,40157.0,unite iii,,-17.426014,14.766903,3,,,2013.0,5.0,20.0,50,0,,,50,3,,,50,6,,,1,29578,POINT (-1939855.005036456 1662351.102862016),3422.0788967746657,108,108,330,True
SEN,SN,4131.0,40215.0,40215.0,warang,,-16.944311,14.369286,1,,,2013.0,5.0,20.0,50,1,,,50,7,,,50,6,,,1,29633,POINT (-1886232.072362864 1616618.137182164),3625.469971864559,109,109,331,True
SEN,SN,4131.0,40221.0,40221.0,yendane,,-16.851139,14.949444,3,,,2013.0,5.0,20.0,50,0,,,50,1,,,50,0,,,1,29551,POINT (-1875860.212766673 1683374.429641394),10801.745899779193,110,110,332,True
SEN,SN,4131.0,40215.0,40215.0,zone sonatel,,-16.9540198,14.3993988,1,,,2013.0,5.0,20.0,50,4,,,50,13,,,50,0,,,1,29629,POINT (-1887312.851035078 1620078.765734693),2976.286202612362,111,111,333,True
