iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
GIN,GN,2284.0,22620.0,22620.0,karfarmouria,,-9.2670002,10.418,3,,,1996.0,7.0,12.0,50,5,,,50,10,,,50,1,,,3,30302,POINT (-1031597.743445164 1166170.182572438),6386.239392238799,36,36,166,True
GIN,GN,2301.0,22637.0,22637.0,kobaya,,-13.602567,9.661433,1,,,1996.0,7.0,12.0,50,6,,,50,22,,,50,26,,,3,30298,POINT (-1514230.831921387 1080639.155041927),0.0,37,37,9,False
GIN,GN,2298.0,22634.0,22634.0,kochiro(enta),12249.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,,,50,1,,,50,1,,,1,19230,POINT (-1511540.707370775 1078352.854015727),0.0,38,38,30,False
GIN,GN,2292.0,22628.0,22628.0,kokota,12236.0,-8.493729,7.909157,1,,,2013.0,,,50,20,,,50,1,,,50,1,,,1,5712,POINT (-945517.5872160608 883252.9055502897),4736.7858415312385,39,39,169,True
GIN,GN,2272.0,22606.0,22606.0,kolia,12191.0,-14.05121,10.41398,1,,,2013.0,,,50,3,,,50,0,,,50,0,,,1,5688,POINT (-1564173.542229353 1165715.180260628),26152.97693595626,40,40,170,True
GIN,GN,2299.0,22635.0,22635.0,koumou,,-8.818,7.833,3,,,1996.0,7.0,12.0,50,10,,,50,9,,,50,6,,,3,30290,POINT (-981615.2698150864 874694.5154151426),4193.578418364042,41,41,171,True
GIN,GN,2290.0,22626.0,22626.0,lab?ac,52707.0,-12.3,11.324,3,,,1995.0,,,100,38,,,100,3,,,100,1,,,3,5710,POINT (-1369229.736757265 1268869.786119275),0.0,42,42,43,False
GIN,GN,2290.0,22626.0,22626.0,labe,,-12.3,11.324,3,,,1995.0,5.0,18.0,100,38,,,100,3,,,100,1,,,3,30277,POINT (-1369229.736757265 1268869.786119275),0.0,43,43,42,False
GIN,GN,2298.0,22634.0,22634.0,lansanaya village,12250.0,-13.531655,9.6586,1,,,2013.0,,,49,0,,,49,0,,,49,1,,,1,5718,POINT (-1506336.944190254 1080319.250942937),5562.901051994263,44,44,174,True
GIN,GN,2293.0,22629.0,22629.0,macenta,,-9.4728244,8.538294,1,,,1995.0,5.0,18.0,100,71,,,100,27,,,100,19,,,3,30273,POINT (-1054509.988582097 954016.134839132),8666.600796097351,45,45,175,True
GIN,GN,2272.0,22607.0,22607.0,madina guiledji,12218.0,-13.485017,11.746433,1,,,2013.0,,,50,7,,,50,3,,,50,0,,,1,5690,POINT (-1501145.225778637 1316864.322600372),80661.18604131891,46,46,176,True
GIN,GN,2297.0,22633.0,22633.0,madina port ii,12247.0,-13.5784012,9.6411855,2,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,19226,POINT (-1511540.707370775 1078352.854015727),0.0,47,47,30,False
GIN,GN,2300.0,22636.0,22636.0,misside hinde,,-12.184283,10.920561,2,,,1996.0,7.0,12.0,38,27,,,38,0,,,38,8,,,3,30312,POINT (-1356348.17924114 1223099.389915048),4789.327142763075,48,48,178,True
GIN,GN,2299.0,22635.0,22635.0,n'z?acr?ackor?ac,52714.0,-8.8252502,7.7478359,1,,,1995.0,,,100,51,,,100,32,,,100,15,,,3,5724,POINT (-982422.3583872357 865125.775806135),1151.24299913132,49,49,179,True
GIN,GN,2299.0,22635.0,22635.0,n'zerekore,,-8.819,7.756,3,,,1995.0,5.0,18.0,100,51,,,100,32,,,100,15,,,3,30274,POINT (-981726.5893058797 866042.9812512115),125.3849173419691,50,50,180,True
GIN,GN,2293.0,22629.0,22629.0,n'zoyaro,,-9.401,8.568,3,,,1996.0,7.0,12.0,39,15,,,39,18,,,39,9,,,3,30282,POINT (-1046514.532947565 957360.1830677222),6497.726655466291,51,51,181,True
GIN,GN,2277.0,22613.0,22613.0,nango,,-13.6339206,9.6157696,1,,,1996.0,7.0,12.0,50,0,,,50,19,,,50,13,,,3,30283,POINT (-1517721.098707923 1075483.143408478),661.0400027552492,52,52,182,True
GIN,GN,2298.0,22634.0,22634.0,sangoya,12251.0,-13.583333,9.616667,1,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,5719,POINT (-1512089.712835469 1075584.465213318),1502.7334853625111,53,53,183,True
GIN,GN,2301.0,22637.0,22637.0,sonfonia,,-13.5819739,9.680726,1,,,1996.0,7.0,12.0,47,4,,,47,25,,,47,3,,,3,30288,POINT (-1511938.418515532 1082817.804099556),0.0,54,54,55,False
GIN,GN,2301.0,22637.0,22637.0,sonfonia ii,12257.0,-13.5819739,9.680726,1,,,2013.0,,,50,0,,,50,1,,,50,0,,,1,5726,POINT (-1511938.418515532 1082817.804099556),0.0,55,55,54,False
GIN,GN,2298.0,22634.0,22634.0,symbaya i,12252.0,-13.634389,9.609933,1,,,2013.0,,,50,0,,,50,5,,,50,2,,,1,5720,POINT (-1517773.24075741 1074824.16306589),661.0400027552492,56,56,186,True
GIN,GN,2301.0,22637.0,22637.0,taouyah,12258.0,-13.6573154,9.5795027,2,,,2013.0,,,50,3,,,50,5,,,50,2,,,1,19234,POINT (-1520325.395931133 1071388.61909834),2701.563403778759,57,57,187,True
GIN,GN,2299.0,22635.0,22635.0,teaye,,-8.834,7.884,3,,,1996.0,7.0,12.0,50,2,,,50,10,,,50,7,,,3,30293,POINT (-983396.3816677787 880425.6319534517),4163.399697084032,58,58,188,True
GIN,GN,2282.0,22618.0,22618.0,tekoulo,52703.0,-9.9534933,8.5438423,1,,,1990.0,,,36,18,,,36,18,,,36,3,,,3,5703,POINT (-1108017.80577026 954640.6953565784),53511.46210001934,59,59,189,True
GIN,GN,2272.0,22605.0,22605.0,thia,,-14.0667,10.1833,3,,,1996.0,7.0,12.0,50,17,,,50,28,,,50,14,,,3,30289,POINT (-1565897.881141742 1139615.496992848),4.760830904249081,60,60,190,True
GIN,GN,2283.0,22619.0,22619.0,tombo ii,12223.0,-13.71,9.51,1,,,2013.0,,,50,2,,,50,4,,,50,3,,,1,5706,POINT (-1526190.218775781 1063543.001748865),223.85669583508462,61,61,191,True
GIN,GN,2297.0,22633.0,22633.0,touguiwondy,12248.0,-13.6568497,9.5459096,2,,,2013.0,,,50,0,,,50,0,,,50,0,,,1,19225,POINT (-1520273.554444271 1067596.356406871),1758.3118900748648,62,62,192,True
GIN,GN,2292.0,22628.0,22628.0,woroyapo,12238.0,-8.8179,7.75624,1,,,2013.0,,,50,7,,,50,3,,,50,2,,,1,19222,POINT (-981604.1378660069 866069.9446035614),125.3849173419691,63,63,193,True
GIN,GN,2301.0,22637.0,22637.0,yattaya,,-13.5856891,9.6689394,1,,,1996.0,7.0,12.0,49,5,,,49,34,,,49,18,,,3,30284,POINT (-1512351.992687727 1081486.795359839),1393.7818556388897,64,64,194,True
GIN,GN,2293.0,22629.0,22629.0,zimodou,,-9.38355,8.512917,1,,,1996.0,7.0,12.0,40,27,,,40,19,,,40,6,,,3,30304,POINT (-1044572.007833222 951159.6147172155),6497.726655466291,65,65,195,True
