iso3,iso2,admin1_id,admin2_id,iu_id,location,site_id,longitude,latitude,georeliability,location_type,survey_type,year,age_start,age_end,hk_examined,hk_positive,hk_perc_highinfection,hk_perc_moderateinfection,asc_examined,asc_positive,asc_perc_highinfection,asc_perc_moderateinfection,tt_examined,tt_positive,tt_perc_highinfection,tt_perc_moderateinfection,quality,sn,geometry,shortest,id,src,dst,self
TZA,TZ,4797.0,46532.0,46532.0,bomani,,34.36347,-1.352015,3,ward,mapping,2018.0,,,30,0,0.0,,30,6,0.0,,30,0,0.0,,1,23183,POINT (3825323.982289932 -150519.5908070923),0.0,24,24,25,False
TZA,TZ,4797.0,46532.0,46532.0,bomani,,34.36347,-1.352015,3,ward,mapping,2018.0,,,30,0,0.0,,30,0,0.0,,30,0,0.0,,1,23184,POINT (3825323.982289932 -150519.5908070923),0.0,25,25,24,False
TZA,TZ,4810.0,46616.0,46616.0,bombo majimoto,59638.0,39.1140366,-5.0682708,1,,,1996.0,,,52,37,,,52,10,,,52,6,,,3,16008,POINT (4354154.637181466 -564934.5577166834),2646.275938904548,26,26,2144,True
TZA,TZ,4797.0,46531.0,46531.0,bongenge,,34.6086233,-1.4724867,3,school,mapping,2017.0,12.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,37148,POINT (3852614.322812223 -163934.5164584554),6563.381056786579,27,27,2145,True
TZA,TZ,4797.0,46531.0,46531.0,borega a,,34.5863733,-1.3220667,3,school,mapping,2017.0,11.0,15.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1,37149,POINT (3850137.464142073 -147184.8533253075),3361.939714743893,28,28,2146,True
TZA,TZ,4801.0,46560.0,46560.0,bubinza,59664.0,33.483333,-2.533333,1,,,1997.0,,,115,37,,,115,0,,,115,0,,,3,15759,POINT (3727347.579621613 -282101.2709676111),7524.644485479919,29,29,2147,True
TZA,TZ,4789.0,46476.0,46476.0,bufanka,59522.0,31.9869,-3.6065199,3,,,2004.0,,,60,43,,,60,0,,,60,0,,,2,15635,POINT (3560765.420055362 -401741.3400091417),12509.615041229139,30,30,2148,True
TZA,TZ,4801.0,46560.0,46560.0,bugando,59665.0,33.171299,-2.5048699,3,,,1997.0,,,100,51,,,100,1,,,100,0,,,3,15770,POINT (3692612.113631425 -278929.7082146715),3740.378674894071,31,31,2149,True
TZA,TZ,4791.0,46493.0,46493.0,bugarama,59771.0,30.5322273,-2.8670033,1,,,2004.0,,,60,32,,,60,0,,,60,2,,,2,15704,POINT (3398831.995820486 -319286.617103648),23891.098531037875,32,32,2150,True
TZA,TZ,4791.0,46492.0,46492.0,bugasha,,31.7443583,-1.57698,3,school,sentinel site,2016.0,9.0,13.0,59,1,0.0,0.0,59,34,0.0,0.0,59,10,0.0,0.0,1,36806,POINT (3533765.801515227 -175570.7790505178),0.0,33,33,34,False
